Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Fri Dec 8 2006,7:00 PM,Utah Jazz,103,Minnesota Timberwolves,110,Box Score,,
Fri Dec 8 2006,7:00 PM,Detroit Pistons,87,Orlando Magic,83,Box Score,,
Fri Dec 8 2006,8:00 PM,Washington Wizards,113,Philadelphia 76ers,98,Box Score,,
Fri Dec 8 2006,7:00 PM,Los Angeles Clippers,82,San Antonio Spurs,111,Box Score,,
Fri Dec 8 2006,7:30 PM,New Orleans/Oklahoma City Hornets,74,Seattle SuperSonics,94,Box Score,,
Sat Dec 9 2006,7:30 PM,Minnesota Timberwolves,91,Chicago Bulls,81,Box Score,,
Sat Dec 9 2006,7:30 PM,Indiana Pacers,75,Cleveland Cavaliers,107,Box Score,,
Sat Dec 9 2006,7:30 PM,Denver Nuggets,90,Dallas Mavericks,105,Box Score,,
Sat Dec 9 2006,7:30 PM,New Orleans/Oklahoma City Hornets,80,Golden State Warriors,101,Box Score,,
Sat Dec 9 2006,7:00 PM,Los Angeles Clippers,89,Memphis Grizzlies,82,Box Score,,
Sat Dec 9 2006,7:30 PM,Boston Celtics,92,New Jersey Nets,90,Box Score,,
Sat Dec 9 2006,7:30 PM,Milwaukee Bucks,107,New York Knicks,115,Box Score,,
Sat Dec 9 2006,7:00 PM,Philadelphia 76ers,84,Orlando Magic,86,Box Score,,
Sat Dec 9 2006,7:00 PM,Houston Rockets,114,Washington Wizards,109,Box Score,,
Sun Dec 10 2006,6:00 PM,Phoenix Suns,114,Charlotte Bobcats,84,Box Score,,
Sun Dec 10 2006,6:30 PM,San Antonio Spurs,99,Los Angeles Lakers,106,Box Score,,
Sun Dec 10 2006,6:00 PM,Atlanta Hawks,92,Sacramento Kings,117,Box Score,,
Sun Dec 10 2006,6:00 PM,Golden State Warriors,115,Seattle SuperSonics,117,Box Score,,
Sun Dec 10 2006,1:00 PM,Portland Trail Blazers,93,Toronto Raptors,83,Box Score,,
Mon Dec 11 2006,7:30 PM,Indiana Pacers,91,Chicago Bulls,106,Box Score,,
Mon Dec 11 2006,7:30 PM,San Antonio Spurs,103,Los Angeles Clippers,81,Box Score,,
Mon Dec 11 2006,7:30 PM,Toronto Raptors,77,Miami Heat,99,Box Score,,
Mon Dec 11 2006,7:30 PM,Memphis Grizzlies,92,New Jersey Nets,105,Box Score,,
Mon Dec 11 2006,7:00 PM,Cleveland Cavaliers,89,New Orleans/Oklahoma City Hornets,95,Box Score,,
Mon Dec 11 2006,7:30 PM,Boston Celtics,97,New York Knicks,90,Box Score,,
Mon Dec 11 2006,7:00 PM,Phoenix Suns,103,Orlando Magic,89,Box Score,,
Mon Dec 11 2006,7:00 PM,Portland Trail Blazers,81,Philadelphia 76ers,79,Box Score,,
Mon Dec 11 2006,7:00 PM,Dallas Mavericks,79,Utah Jazz,101,Box Score,,
Tue Dec 12 2006,7:00 PM,Denver Nuggets,100,Atlanta Hawks,87,Box Score,,
Tue Dec 12 2006,7:30 PM,Sacramento Kings,113,Golden State Warriors,126,Box Score,,
Tue Dec 12 2006,7:30 PM,Los Angeles Lakers,102,Houston Rockets,94,Box Score,,
Tue Dec 12 2006,7:00 PM,Seattle SuperSonics,93,Milwaukee Bucks,94,Box Score,,
Wed Dec 13 2006,7:30 PM,Seattle SuperSonics,84,Chicago Bulls,99,Box Score,,
Wed Dec 13 2006,7:00 PM,Charlotte Bobcats,101,Cleveland Cavaliers,104,Box Score,,
Wed Dec 13 2006,8:30 PM,Los Angeles Lakers,101,Dallas Mavericks,110,Box Score,,
Wed Dec 13 2006,7:00 PM,Detroit Pistons,90,Indiana Pacers,101,Box Score,,
Wed Dec 13 2006,7:30 PM,Utah Jazz,105,Los Angeles Clippers,86,Box Score,,
Wed Dec 13 2006,7:00 PM,Portland Trail Blazers,85,Memphis Grizzlies,79,Box Score,,
Wed Dec 13 2006,7:00 PM,Phoenix Suns,99,Miami Heat,89,Box Score,,
Wed Dec 13 2006,7:30 PM,Milwaukee Bucks,95,New Jersey Nets,108,Box Score,,
Wed Dec 13 2006,7:30 PM,Atlanta Hawks,82,New York Knicks,94,Box Score,,
Wed Dec 13 2006,7:00 PM,Toronto Raptors,91,Orlando Magic,84,Box Score,,
Wed Dec 13 2006,7:00 PM,Boston Celtics,101,Philadelphia 76ers,81,Box Score,,
Wed Dec 13 2006,7:00 PM,Minnesota Timberwolves,82,San Antonio Spurs,95,Box Score,,
Wed Dec 13 2006,7:00 PM,Denver Nuggets,91,Washington Wizards,120,Box Score,,
Thu Dec 14 2006,7:00 PM,Orlando Magic,89,Charlotte Bobcats,99,Box Score,,
Thu Dec 14 2006,7:30 PM,Houston Rockets,107,Golden State Warriors,109,Box Score,,
Thu Dec 14 2006,8:30 PM,San Antonio Spurs,103,New Orleans/Oklahoma City Hornets,77,Box Score,,at New Orleans LA
Fri Dec 15 2006,7:30 PM,Denver Nuggets,114,Boston Celtics,119,Box Score,,
Fri Dec 15 2006,7:30 PM,Milwaukee Bucks,111,Chicago Bulls,117,Box Score,,
Fri Dec 15 2006,7:30 PM,Seattle SuperSonics,84,Cleveland Cavaliers,106,Box Score,,
Fri Dec 15 2006,7:00 PM,Philadelphia 76ers,79,Dallas Mavericks,93,Box Score,,
Fri Dec 15 2006,7:00 PM,New York Knicks,96,Indiana Pacers,112,Box Score,,
Fri Dec 15 2006,7:30 PM,Houston Rockets,101,Los Angeles Lakers,112,Box Score,2OT,
Fri Dec 15 2006,7:00 PM,Atlanta Hawks,97,Memphis Grizzlies,88,Box Score,,
Fri Dec 15 2006,7:00 PM,Golden State Warriors,101,Phoenix Suns,105,Box Score,,
Fri Dec 15 2006,7:00 PM,Los Angeles Clippers,99,Portland Trail Blazers,109,Box Score,,
Fri Dec 15 2006,7:00 PM,New Jersey Nets,78,Toronto Raptors,90,Box Score,,
Fri Dec 15 2006,7:00 PM,Sacramento Kings,98,Utah Jazz,97,Box Score,,
Fri Dec 15 2006,7:00 PM,Miami Heat,95,Washington Wizards,106,Box Score,,
Sat Dec 16 2006,7:00 PM,Chicago Bulls,106,Atlanta Hawks,104,Box Score,OT,
Sat Dec 16 2006,7:00 PM,Boston Celtics,106,Charlotte Bobcats,100,Box Score,,
Sat Dec 16 2006,7:30 PM,Memphis Grizzlies,90,Miami Heat,98,Box Score,,
Sat Dec 16 2006,7:30 PM,Minnesota Timberwolves,104,Milwaukee Bucks,108,Box Score,,
Sat Dec 16 2006,8:00 PM,Detroit Pistons,90,New Jersey Nets,82,Box Score,,
Sat Dec 16 2006,7:00 PM,Dallas Mavericks,90,New Orleans/Oklahoma City Hornets,79,Box Score,,at New Orleans LA
Sat Dec 16 2006,7:30 PM,Denver Nuggets,123,New York Knicks,100,Box Score,,
Sat Dec 16 2006,7:00 PM,Cleveland Cavaliers,74,Orlando Magic,81,Box Score,,
Sat Dec 16 2006,7:00 PM,Phoenix Suns,105,Sacramento Kings,98,Box Score,,
Sat Dec 16 2006,7:00 PM,Philadelphia 76ers,98,San Antonio Spurs,103,Box Score,,
Sun Dec 17 2006,6:00 PM,Seattle SuperSonics,93,Detroit Pistons,97,Box Score,,
Sun Dec 17 2006,2:30 PM,Utah Jazz,104,Indiana Pacers,94,Box Score,,
Sun Dec 17 2006,12:30 PM,Houston Rockets,108,Los Angeles Clippers,103,Box Score,,
Sun Dec 17 2006,6:30 PM,Washington Wizards,147,Los Angeles Lakers,141,Box Score,OT,
Sun Dec 17 2006,1:00 PM,Golden State Warriors,115,Toronto Raptors,120,Box Score,,
Mon Dec 18 2006,7:00 PM,Washington Wizards,108,Denver Nuggets,117,Box Score,,
Mon Dec 18 2006,7:00 PM,Seattle SuperSonics,126,Memphis Grizzlies,134,Box Score,2OT,
Mon Dec 18 2006,7:30 PM,New Orleans/Oklahoma City Hornets,99,Miami Heat,101,Box Score,,
Mon Dec 18 2006,7:30 PM,Golden State Warriors,97,New Jersey Nets,105,Box Score,,
Mon Dec 18 2006,7:30 PM,Utah Jazz,96,New York Knicks,97,Box Score,OT,
Mon Dec 18 2006,7:00 PM,Dallas Mavericks,109,Sacramento Kings,91,Box Score,,
Tue Dec 19 2006,7:30 PM,Los Angeles Lakers,89,Chicago Bulls,94,Box Score,,
Tue Dec 19 2006,7:00 PM,Toronto Raptors,98,Phoenix Suns,115,Box Score,,
Wed Dec 20 2006,7:00 PM,Utah Jazz,112,Atlanta Hawks,106,Box Score,,
Wed Dec 20 2006,7:30 PM,Golden State Warriors,96,Boston Celtics,95,Box Score,,
Wed Dec 20 2006,7:30 PM,Toronto Raptors,98,Los Angeles Clippers,96,Box Score,,
Wed Dec 20 2006,7:00 PM,Miami Heat,95,Milwaukee Bucks,121,Box Score,,
Wed Dec 20 2006,7:00 PM,Los Angeles Lakers,111,Minnesota Timberwolves,94,Box Score,,
Wed Dec 20 2006,8:00 PM,Cleveland Cavaliers,111,New Jersey Nets,113,Box Score,,
Wed Dec 20 2006,7:30 PM,Charlotte Bobcats,109,New York Knicks,111,Box Score,2OT,
Wed Dec 20 2006,7:00 PM,New Orleans/Oklahoma City Hornets,83,Orlando Magic,86,Box Score,,
Wed Dec 20 2006,7:00 PM,Indiana Pacers,101,Philadelphia 76ers,93,Box Score,,
Wed Dec 20 2006,7:00 PM,Houston Rockets,87,Portland Trail Blazers,89,Box Score,,
Wed Dec 20 2006,7:00 PM,Memphis Grizzlies,98,San Antonio Spurs,105,Box Score,,
Wed Dec 20 2006,7:30 PM,Dallas Mavericks,103,Seattle SuperSonics,95,Box Score,,
Thu Dec 21 2006,8:00 PM,Detroit Pistons,87,Cleveland Cavaliers,71,Box Score,,
Thu Dec 21 2006,7:30 PM,Washington Wizards,126,Sacramento Kings,119,Box Score,,
Fri Dec 22 2006,7:30 PM,Indiana Pacers,100,Atlanta Hawks,90,Box Score,,
Fri Dec 22 2006,8:00 PM,Philadelphia 76ers,98,Boston Celtics,83,Box Score,,
Fri Dec 22 2006,7:00 PM,Utah Jazz,89,Charlotte Bobcats,101,Box Score,,
Fri Dec 22 2006,7:30 PM,Los Angeles Clippers,83,Dallas Mavericks,115,Box Score,,
Fri Dec 22 2006,7:00 PM,Sacramento Kings,101,Denver Nuggets,96,Box Score,,
Fri Dec 22 2006,7:00 PM,Milwaukee Bucks,113,Minnesota Timberwolves,107,Box Score,,
Fri Dec 22 2006,7:30 PM,Los Angeles Lakers,99,New Jersey Nets,95,Box Score,,
Fri Dec 22 2006,7:00 PM,Memphis Grizzlies,97,New Orleans/Oklahoma City Hornets,100,Box Score,OT,
Fri Dec 22 2006,7:30 PM,Chicago Bulls,92,New York Knicks,103,Box Score,,
Fri Dec 22 2006,7:00 PM,Golden State Warriors,117,Orlando Magic,108,Box Score,,
Fri Dec 22 2006,8:30 PM,Washington Wizards,144,Phoenix Suns,139,Box Score,OT,
Fri Dec 22 2006,7:00 PM,Toronto Raptors,101,Portland Trail Blazers,100,Box Score,OT,
Fri Dec 22 2006,7:00 PM,Houston Rockets,97,San Antonio Spurs,78,Box Score,,
Sat Dec 23 2006,7:30 PM,Charlotte Bobcats,76,Chicago Bulls,115,Box Score,,
Sat Dec 23 2006,7:30 PM,Orlando Magic,83,Cleveland Cavaliers,86,Box Score,,
Sat Dec 23 2006,7:30 PM,Atlanta Hawks,81,Detroit Pistons,108,Box Score,,
Sat Dec 23 2006,7:30 PM,Los Angeles Clippers,98,Houston Rockets,93,Box Score,,
Sat Dec 23 2006,7:00 PM,Minnesota Timberwolves,78,Indiana Pacers,71,Box Score,,
Sat Dec 23 2006,7:00 PM,Utah Jazz,100,Memphis Grizzlies,97,Box Score,,
Sat Dec 23 2006,7:30 PM,Golden State Warriors,92,Miami Heat,105,Box Score,,
Sat Dec 23 2006,7:30 PM,New Jersey Nets,104,Milwaukee Bucks,115,Box Score,,
Sat Dec 23 2006,7:00 PM,San Antonio Spurs,112,New Orleans/Oklahoma City Hornets,77,Box Score,,
Sat Dec 23 2006,7:30 PM,New York Knicks,77,Philadelphia 76ers,98,Box Score,,
Sat Dec 23 2006,7:00 PM,Toronto Raptors,97,Seattle SuperSonics,110,Box Score,,
Mon Dec 25 2006,2:30 PM,Los Angeles Lakers,85,Miami Heat,101,Box Score,,
Tue Dec 26 2006,7:30 PM,Charlotte Bobcats,84,Dallas Mavericks,97,Box Score,,
Tue Dec 26 2006,7:00 PM,Boston Celtics,105,Denver Nuggets,116,Box Score,,
Tue Dec 26 2006,7:30 PM,New Jersey Nets,91,Detroit Pistons,92,Box Score,,
Tue Dec 26 2006,7:30 PM,Philadelphia 76ers,97,Golden State Warriors,116,Box Score,,
Tue Dec 26 2006,7:00 PM,Houston Rockets,76,Indiana Pacers,81,Box Score,,
Tue Dec 26 2006,7:00 PM,Chicago Bulls,98,Minnesota Timberwolves,100,Box Score,,
Tue Dec 26 2006,7:00 PM,Portland Trail Blazers,87,Phoenix Suns,110,Box Score,,
Tue Dec 26 2006,7:00 PM,Milwaukee Bucks,114,San Antonio Spurs,107,Box Score,,
Tue Dec 26 2006,7:00 PM,New Orleans/Oklahoma City Hornets,94,Seattle SuperSonics,102,Box Score,,
Tue Dec 26 2006,7:00 PM,Los Angeles Clippers,92,Utah Jazz,102,Box Score,,
Tue Dec 26 2006,7:00 PM,Memphis Grizzlies,101,Washington Wizards,116,Box Score,,
Wed Dec 27 2006,7:00 PM,Cleveland Cavaliers,89,Atlanta Hawks,76,Box Score,,
Wed Dec 27 2006,7:00 PM,Washington Wizards,114,Charlotte Bobcats,107,Box Score,,
Wed Dec 27 2006,7:30 PM,Miami Heat,103,Chicago Bulls,109,Box Score,,
Wed Dec 27 2006,7:30 PM,Boston Celtics,77,Los Angeles Clippers,100,Box Score,,
Wed Dec 27 2006,7:00 PM,Milwaukee Bucks,112,Memphis Grizzlies,96,Box Score,,
Wed Dec 27 2006,7:30 PM,Houston Rockets,96,New Jersey Nets,71,Box Score,,
Wed Dec 27 2006,7:30 PM,Detroit Pistons,145,New York Knicks,151,Box Score,3OT,
Wed Dec 27 2006,7:00 PM,Los Angeles Lakers,106,Orlando Magic,93,Box Score,,
Wed Dec 27 2006,7:00 PM,New Orleans/Oklahoma City Hornets,85,Portland Trail Blazers,100,Box Score,,
Wed Dec 27 2006,7:00 PM,Philadelphia 76ers,76,Sacramento Kings,101,Box Score,,
Wed Dec 27 2006,7:00 PM,Minnesota Timberwolves,97,Toronto Raptors,100,Box Score,,
Thu Dec 28 2006,7:00 PM,Phoenix Suns,99,Dallas Mavericks,101,Box Score,,
Thu Dec 28 2006,8:30 PM,Seattle SuperSonics,98,Denver Nuggets,112,Box Score,,
Thu Dec 28 2006,7:00 PM,Utah Jazz,83,San Antonio Spurs,106,Box Score,,
Fri Dec 29 2006,7:00 PM,Los Angeles Lakers,124,Charlotte Bobcats,133,Box Score,3OT,
Fri Dec 29 2006,7:30 PM,Milwaukee Bucks,99,Cleveland Cavaliers,109,Box Score,,
Fri Dec 29 2006,8:00 PM,Indiana Pacers,93,Detroit Pistons,92,Box Score,,
Fri Dec 29 2006,7:30 PM,Boston Celtics,100,Golden State Warriors,110,Box Score,,
Fri Dec 29 2006,7:30 PM,Atlanta Hawks,68,Houston Rockets,94,Box Score,,
Fri Dec 29 2006,7:30 PM,Sacramento Kings,93,Los Angeles Clippers,102,Box Score,,
Fri Dec 29 2006,7:30 PM,New Jersey Nets,91,Miami Heat,81,Box Score,,
Fri Dec 29 2006,7:00 PM,Seattle SuperSonics,82,Minnesota Timberwolves,101,Box Score,,
Fri Dec 29 2006,7:00 PM,Denver Nuggets,89,New Orleans/Oklahoma City Hornets,99,Box Score,,
Fri Dec 29 2006,7:00 PM,New York Knicks,86,Phoenix Suns,108,Box Score,,
Fri Dec 29 2006,7:00 PM,Philadelphia 76ers,98,Portland Trail Blazers,95,Box Score,,
Fri Dec 29 2006,7:00 PM,Chicago Bulls,107,Toronto Raptors,97,Box Score,,
Fri Dec 29 2006,7:00 PM,Orlando Magic,111,Washington Wizards,112,Box Score,,
Sat Dec 30 2006,7:30 PM,Cleveland Cavaliers,96,Chicago Bulls,103,Box Score,,
Sat Dec 30 2006,7:30 PM,New Orleans/Oklahoma City Hornets,80,Dallas Mavericks,94,Box Score,,
Sat Dec 30 2006,7:00 PM,Charlotte Bobcats,113,Indiana Pacers,102,Box Score,,
Sat Dec 30 2006,7:00 PM,Toronto Raptors,104,Memphis Grizzlies,110,Box Score,,
Sat Dec 30 2006,7:30 PM,Washington Wizards,102,Milwaukee Bucks,119,Box Score,,
Sat Dec 30 2006,7:30 PM,Minnesota Timberwolves,92,New Jersey Nets,100,Box Score,,
Sat Dec 30 2006,7:00 PM,Miami Heat,68,Orlando Magic,97,Box Score,,
Sat Dec 30 2006,7:00 PM,Golden State Warriors,96,Sacramento Kings,119,Box Score,,
Sat Dec 30 2006,7:00 PM,Portland Trail Blazers,86,Utah Jazz,96,Box Score,,
Sun Dec 31 2006,7:00 PM,Dallas Mavericks,89,Denver Nuggets,85,Box Score,,
Sun Dec 31 2006,4:00 PM,Phoenix Suns,108,Detroit Pistons,101,Box Score,,
Sun Dec 31 2006,6:00 PM,Memphis Grizzlies,109,Houston Rockets,111,Box Score,,
Sun Dec 31 2006,12:30 PM,New York Knicks,80,Los Angeles Clippers,90,Box Score,,
Sun Dec 31 2006,6:30 PM,Philadelphia 76ers,94,Los Angeles Lakers,104,Box Score,,
Sun Dec 31 2006,2:30 PM,Atlanta Hawks,81,San Antonio Spurs,95,Box Score,,
Sun Dec 31 2006,7:00 PM,Boston Celtics,95,Seattle SuperSonics,101,Box Score,,
Mon Jan 1 2007,7:00 PM,Minnesota Timberwolves,102,Charlotte Bobcats,96,Box Score,,
Mon Jan 1 2007,7:00 PM,Boston Celtics,89,Portland Trail Blazers,81,Box Score,,
Tue Jan 2 2007,7:30 PM,Phoenix Suns,97,Chicago Bulls,96,Box Score,,
Tue Jan 2 2007,7:00 PM,San Antonio Spurs,78,Cleveland Cavaliers,82,Box Score,,
Tue Jan 2 2007,7:30 PM,Seattle SuperSonics,88,Dallas Mavericks,112,Box Score,,
Tue Jan 2 2007,7:00 PM,Philadelphia 76ers,108,Denver Nuggets,97,Box Score,,
Tue Jan 2 2007,7:00 PM,Golden State Warriors,97,New Orleans/Oklahoma City Hornets,89,Box Score,,
Tue Jan 2 2007,7:00 PM,Los Angeles Clippers,86,Orlando Magic,91,Box Score,,
Tue Jan 2 2007,7:00 PM,New York Knicks,100,Sacramento Kings,112,Box Score,,
Wed Jan 3 2007,7:30 PM,Cleveland Cavaliers,107,Boston Celtics,104,Box Score,,
Wed Jan 3 2007,7:30 PM,Seattle SuperSonics,96,Houston Rockets,103,Box Score,,
Wed Jan 3 2007,7:00 PM,Golden State Warriors,135,Memphis Grizzlies,144,Box Score,,
Wed Jan 3 2007,7:30 PM,Los Angeles Clippers,110,Miami Heat,95,Box Score,,
Wed Jan 3 2007,7:00 PM,San Antonio Spurs,101,Minnesota Timberwolves,103,Box Score,OT,
Wed Jan 3 2007,7:00 PM,New York Knicks,99,Portland Trail Blazers,81,Box Score,,
Wed Jan 3 2007,7:00 PM,Phoenix Suns,100,Toronto Raptors,98,Box Score,,
Wed Jan 3 2007,7:00 PM,Philadelphia 76ers,87,Utah Jazz,98,Box Score,,
Wed Jan 3 2007,7:00 PM,Milwaukee Bucks,105,Washington Wizards,108,Box Score,,
Thu Jan 4 2007,7:30 PM,Indiana Pacers,91,Dallas Mavericks,100,Box Score,,
Thu Jan 4 2007,7:00 PM,Detroit Pistons,92,New Orleans/Oklahoma City Hornets,68,Box Score,,
Thu Jan 4 2007,7:30 PM,Los Angeles Lakers,132,Sacramento Kings,128,Box Score,OT,
Fri Jan 5 2007,7:30 PM,Utah Jazz,86,Houston Rockets,100,Box Score,,
Fri Jan 5 2007,7:30 PM,Denver Nuggets,104,Los Angeles Lakers,123,Box Score,,
Fri Jan 5 2007,7:00 PM,Boston Celtics,128,Memphis Grizzlies,119,Box Score,,
Fri Jan 5 2007,7:30 PM,Cleveland Cavaliers,95,Milwaukee Bucks,86,Box Score,,
Fri Jan 5 2007,7:00 PM,Philadelphia 76ers,102,Minnesota Timberwolves,104,Box Score,OT,
Fri Jan 5 2007,7:30 PM,Chicago Bulls,86,New Jersey Nets,91,Box Score,,
Fri Jan 5 2007,7:00 PM,Charlotte Bobcats,74,Orlando Magic,106,Box Score,,
Fri Jan 5 2007,8:30 PM,Miami Heat,80,Phoenix Suns,108,Box Score,,
Fri Jan 5 2007,7:00 PM,Dallas Mavericks,90,San Antonio Spurs,85,Box Score,,
Fri Jan 5 2007,7:30 PM,New York Knicks,111,Seattle SuperSonics,93,Box Score,,
Fri Jan 5 2007,7:00 PM,Atlanta Hawks,92,Toronto Raptors,105,Box Score,,
Fri Jan 5 2007,7:00 PM,Los Angeles Clippers,105,Washington Wizards,116,Box Score,,
Sat Jan 6 2007,7:00 PM,Los Angeles Clippers,74,Atlanta Hawks,86,Box Score,,
Sat Jan 6 2007,7:30 PM,Detroit Pistons,89,Chicago Bulls,106,Box Score,,
Sat Jan 6 2007,7:30 PM,New Jersey Nets,91,Cleveland Cavaliers,96,Box Score,,
Sat Jan 6 2007,7:00 PM,Utah Jazz,96,Denver Nuggets,84,Box Score,,
Sat Jan 6 2007,7:30 PM,Seattle SuperSonics,104,Golden State Warriors,108,Box Score,,
Sat Jan 6 2007,7:00 PM,Indiana Pacers,100,New Orleans/Oklahoma City Hornets,93,Box Score,,
Sat Jan 6 2007,7:00 PM,Portland Trail Blazers,110,Sacramento Kings,105,Box Score,OT,
Sun Jan 7 2007,6:30 PM,Dallas Mavericks,98,Los Angeles Lakers,101,Box Score,,
Sun Jan 7 2007,3:00 PM,San Antonio Spurs,110,Memphis Grizzlies,96,Box Score,,
Sun Jan 7 2007,2:30 PM,Houston Rockets,99,Minnesota Timberwolves,103,Box Score,OT,
Sun Jan 7 2007,6:00 PM,Boston Celtics,79,Orlando Magic,87,Box Score,,
Sun Jan 7 2007,6:00 PM,Golden State Warriors,105,Phoenix Suns,128,Box Score,,
Sun Jan 7 2007,6:00 PM,Miami Heat,93,Portland Trail Blazers,90,Box Score,,
Sun Jan 7 2007,1:00 PM,Washington Wizards,111,Toronto Raptors,116,Box Score,,
Mon Jan 8 2007,7:30 PM,Houston Rockets,84,Chicago Bulls,77,Box Score,,
Mon Jan 8 2007,7:00 PM,Milwaukee Bucks,92,Denver Nuggets,104,Box Score,,
Mon Jan 8 2007,7:00 PM,Los Angeles Clippers,100,New Orleans/Oklahoma City Hornets,90,Box Score,,
Tue Jan 9 2007,7:00 PM,Atlanta Hawks,72,Indiana Pacers,91,Box Score,,
Tue Jan 9 2007,7:00 PM,Los Angeles Lakers,118,Memphis Grizzlies,128,Box Score,,
Tue Jan 9 2007,7:30 PM,Toronto Raptors,86,New Jersey Nets,101,Box Score,,
Tue Jan 9 2007,7:00 PM,Detroit Pistons,98,Philadelphia 76ers,89,Box Score,,
Tue Jan 9 2007,7:00 PM,Seattle SuperSonics,102,Phoenix Suns,113,Box Score,,
Tue Jan 9 2007,7:00 PM,Cleveland Cavaliers,108,Sacramento Kings,98,Box Score,,
Tue Jan 9 2007,7:00 PM,Portland Trail Blazers,84,San Antonio Spurs,98,Box Score,,
Tue Jan 9 2007,7:00 PM,Dallas Mavericks,108,Utah Jazz,105,Box Score,,
Wed Jan 10 2007,7:00 PM,New Orleans/Oklahoma City Hornets,96,Atlanta Hawks,77,Box Score,,
Wed Jan 10 2007,7:30 PM,Indiana Pacers,97,Boston Celtics,84,Box Score,,
Wed Jan 10 2007,7:30 PM,Portland Trail Blazers,74,Dallas Mavericks,99,Box Score,,
Wed Jan 10 2007,7:00 PM,San Antonio Spurs,92,Denver Nuggets,83,Box Score,,
Wed Jan 10 2007,7:30 PM,Charlotte Bobcats,103,Detroit Pistons,96,Box Score,,
Wed Jan 10 2007,7:30 PM,Orlando Magic,91,Golden State Warriors,76,Box Score,,
Wed Jan 10 2007,7:30 PM,Los Angeles Lakers,77,Houston Rockets,102,Box Score,,
Wed Jan 10 2007,7:00 PM,Toronto Raptors,90,Milwaukee Bucks,77,Box Score,,
Wed Jan 10 2007,7:00 PM,Los Angeles Clippers,92,Minnesota Timberwolves,91,Box Score,,
Wed Jan 10 2007,7:30 PM,Philadelphia 76ers,99,New York Knicks,106,Box Score,,
Wed Jan 10 2007,7:00 PM,Miami Heat,107,Seattle SuperSonics,103,Box Score,,
Wed Jan 10 2007,7:00 PM,Chicago Bulls,103,Washington Wizards,113,Box Score,,
Thu Jan 11 2007,7:00 PM,New Jersey Nets,86,Chicago Bulls,83,Box Score,,
Thu Jan 11 2007,8:30 PM,Cleveland Cavaliers,90,Phoenix Suns,109,Box Score,,
Fri Jan 12 2007,7:30 PM,Detroit Pistons,93,Atlanta Hawks,99,Box Score,,
Fri Jan 12 2007,7:30 PM,Toronto Raptors,95,Boston Celtics,86,Box Score,,
Fri Jan 12 2007,8:30 PM,Houston Rockets,90,Denver Nuggets,86,Box Score,,
Fri Jan 12 2007,7:30 PM,Miami Heat,118,Golden State Warriors,96,Box Score,,
Fri Jan 12 2007,7:00 PM,Dallas Mavericks,115,Indiana Pacers,113,Box Score,OT,
Fri Jan 12 2007,7:30 PM,Orlando Magic,106,Los Angeles Lakers,109,Box Score,,
Fri Jan 12 2007,7:00 PM,Minnesota Timberwolves,116,Memphis Grizzlies,110,Box Score,,
Fri Jan 12 2007,7:00 PM,Washington Wizards,97,New Orleans/Oklahoma City Hornets,104,Box Score,,
Fri Jan 12 2007,7:30 PM,Charlotte Bobcats,126,New York Knicks,110,Box Score,,
Fri Jan 12 2007,7:00 PM,Milwaukee Bucks,97,Philadelphia 76ers,110,Box Score,,
Fri Jan 12 2007,7:00 PM,Sacramento Kings,87,Portland Trail Blazers,95,Box Score,,
Fri Jan 12 2007,7:30 PM,Utah Jazz,114,Seattle SuperSonics,122,Box Score,OT,
Sat Jan 13 2007,7:00 PM,Philadelphia 76ers,83,Charlotte Bobcats,89,Box Score,,
Sat Jan 13 2007,7:30 PM,Memphis Grizzlies,66,Chicago Bulls,111,Box Score,,
Sat Jan 13 2007,7:30 PM,Boston Celtics,73,Detroit Pistons,81,Box Score,,
Sat Jan 13 2007,7:30 PM,Cleveland Cavaliers,104,Los Angeles Clippers,92,Box Score,,
Sat Jan 13 2007,7:00 PM,New Jersey Nets,98,Minnesota Timberwolves,109,Box Score,,
Sat Jan 13 2007,7:00 PM,Orlando Magic,101,Phoenix Suns,107,Box Score,,
Sat Jan 13 2007,7:00 PM,Houston Rockets,115,Sacramento Kings,111,Box Score,OT,
Sat Jan 13 2007,7:00 PM,Washington Wizards,80,San Antonio Spurs,93,Box Score,,
Sat Jan 13 2007,7:00 PM,Miami Heat,119,Utah Jazz,110,Box Score,,
Sun Jan 14 2007,6:00 PM,Denver Nuggets,109,Portland Trail Blazers,93,Box Score,,
Sun Jan 14 2007,1:00 PM,Dallas Mavericks,97,Toronto Raptors,96,Box Score,,
Mon Jan 15 2007,2:00 PM,Boston Celtics,96,Atlanta Hawks,100,Box Score,,
Mon Jan 15 2007,1:00 PM,Milwaukee Bucks,99,Charlotte Bobcats,91,Box Score,,
Mon Jan 15 2007,1:00 PM,San Antonio Spurs,87,Chicago Bulls,99,Box Score,,
Mon Jan 15 2007,3:30 PM,Minnesota Timberwolves,94,Detroit Pistons,90,Box Score,OT,
Mon Jan 15 2007,1:00 PM,Los Angeles Clippers,93,Golden State Warriors,108,Box Score,,
Mon Jan 15 2007,7:00 PM,Miami Heat,118,Los Angeles Lakers,124,Box Score,OT,
Mon Jan 15 2007,6:30 PM,Phoenix Suns,137,Memphis Grizzlies,122,Box Score,,
Mon Jan 15 2007,3:30 PM,Indiana Pacers,95,New Jersey Nets,105,Box Score,,
