Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Tue Jan 13 2009,7:30 PM,Los Angeles Lakers,105,Houston Rockets,100,Box Score,,
Tue Jan 13 2009,7:00 PM,Cleveland Cavaliers,102,Memphis Grizzlies,87,Box Score,,
Tue Jan 13 2009,7:00 PM,Miami Heat,99,Minnesota Timberwolves,96,Box Score,,
Tue Jan 13 2009,7:00 PM,Atlanta Hawks,102,Phoenix Suns,107,Box Score,,
Tue Jan 13 2009,7:00 PM,Orlando Magic,139,Sacramento Kings,107,Box Score,,
Wed Jan 14 2009,7:30 PM,New Jersey Nets,86,Boston Celtics,118,Box Score,,
Wed Jan 14 2009,7:30 PM,New Orleans Hornets,104,Dallas Mavericks,97,Box Score,,
Wed Jan 14 2009,7:30 PM,Sacramento Kings,135,Golden State Warriors,133,Box Score,3OT,
Wed Jan 14 2009,7:00 PM,Detroit Pistons,106,Indiana Pacers,110,Box Score,OT,
Wed Jan 14 2009,7:30 PM,Atlanta Hawks,97,Los Angeles Clippers,80,Box Score,,
Wed Jan 14 2009,7:00 PM,Miami Heat,102,Milwaukee Bucks,99,Box Score,,
Wed Jan 14 2009,7:30 PM,Washington Wizards,122,New York Knicks,128,Box Score,,
Wed Jan 14 2009,7:00 PM,Utah Jazz,93,Oklahoma City Thunder,114,Box Score,,
Wed Jan 14 2009,7:00 PM,Portland Trail Blazers,79,Philadelphia 76ers,100,Box Score,,
Wed Jan 14 2009,8:00 PM,Los Angeles Lakers,111,San Antonio Spurs,112,Box Score,,
Wed Jan 14 2009,7:00 PM,Chicago Bulls,102,Toronto Raptors,98,Box Score,,
Thu Jan 15 2009,7:00 PM,Cleveland Cavaliers,93,Chicago Bulls,102,Box Score,OT,
Thu Jan 15 2009,8:30 PM,Phoenix Suns,113,Denver Nuggets,119,Box Score,OT,
Thu Jan 15 2009,7:30 PM,Portland Trail Blazers,105,New Jersey Nets,99,Box Score,,
Fri Jan 16 2009,8:00 PM,New Orleans Hornets,78,Cleveland Cavaliers,92,Box Score,,
Fri Jan 16 2009,7:30 PM,Atlanta Hawks,114,Golden State Warriors,119,Box Score,,
Fri Jan 16 2009,7:00 PM,Toronto Raptors,104,Indiana Pacers,111,Box Score,,
Fri Jan 16 2009,7:30 PM,Orlando Magic,109,Los Angeles Lakers,103,Box Score,,
Fri Jan 16 2009,7:00 PM,Utah Jazz,101,Memphis Grizzlies,91,Box Score,,
Fri Jan 16 2009,7:00 PM,Detroit Pistons,79,Oklahoma City Thunder,89,Box Score,,
Fri Jan 16 2009,7:00 PM,San Antonio Spurs,87,Philadelphia 76ers,109,Box Score,,
Fri Jan 16 2009,7:00 PM,Minnesota Timberwolves,105,Phoenix Suns,103,Box Score,,
Fri Jan 16 2009,7:00 PM,Milwaukee Bucks,129,Sacramento Kings,122,Box Score,,
Fri Jan 16 2009,7:00 PM,New York Knicks,89,Washington Wizards,96,Box Score,,
Sat Jan 17 2009,7:00 PM,Portland Trail Blazers,97,Charlotte Bobcats,102,Box Score,OT,
Sat Jan 17 2009,7:30 PM,San Antonio Spurs,92,Chicago Bulls,87,Box Score,,
Sat Jan 17 2009,8:00 PM,Utah Jazz,108,Dallas Mavericks,115,Box Score,,
Sat Jan 17 2009,7:00 PM,Orlando Magic,106,Denver Nuggets,88,Box Score,,
Sat Jan 17 2009,7:30 PM,New Orleans Hornets,91,Detroit Pistons,85,Box Score,,
Sat Jan 17 2009,7:30 PM,Miami Heat,86,Houston Rockets,93,Box Score,,
Sat Jan 17 2009,7:30 PM,Milwaukee Bucks,92,Los Angeles Clippers,101,Box Score,,
Sat Jan 17 2009,1:00 PM,Boston Celtics,105,New Jersey Nets,85,Box Score,,
Sat Jan 17 2009,7:30 PM,Philadelphia 76ers,107,New York Knicks,97,Box Score,,
Sun Jan 18 2009,6:00 PM,Miami Heat,104,Oklahoma City Thunder,94,Box Score,,
Sun Jan 18 2009,12:30 PM,Phoenix Suns,117,Toronto Raptors,113,Box Score,,
Mon Jan 19 2009,2:00 PM,Toronto Raptors,84,Atlanta Hawks,87,Box Score,,
Mon Jan 19 2009,8:00 PM,Phoenix Suns,87,Boston Celtics,104,Box Score,,
Mon Jan 19 2009,2:00 PM,San Antonio Spurs,86,Charlotte Bobcats,84,Box Score,,
Mon Jan 19 2009,1:00 PM,Washington Wizards,98,Golden State Warriors,119,Box Score,,
Mon Jan 19 2009,1:00 PM,Denver Nuggets,113,Houston Rockets,115,Box Score,,
Mon Jan 19 2009,12:30 PM,Minnesota Timberwolves,94,Los Angeles Clippers,86,Box Score,,
Mon Jan 19 2009,7:30 PM,Cleveland Cavaliers,88,Los Angeles Lakers,105,Box Score,,
Mon Jan 19 2009,4:30 PM,Detroit Pistons,87,Memphis Grizzlies,79,Box Score,,
Mon Jan 19 2009,2:30 PM,Indiana Pacers,100,New Orleans Hornets,103,Box Score,,
Mon Jan 19 2009,1:00 PM,Chicago Bulls,98,New York Knicks,102,Box Score,,
Mon Jan 19 2009,1:00 PM,Dallas Mavericks,95,Philadelphia 76ers,93,Box Score,,
Mon Jan 19 2009,7:00 PM,Milwaukee Bucks,85,Portland Trail Blazers,102,Box Score,,
Tue Jan 20 2009,7:30 PM,Atlanta Hawks,105,Chicago Bulls,102,Box Score,,
Tue Jan 20 2009,7:00 PM,Sacramento Kings,99,Denver Nuggets,118,Box Score,,
Tue Jan 20 2009,7:30 PM,Indiana Pacers,81,San Antonio Spurs,99,Box Score,,
Tue Jan 20 2009,7:00 PM,Minnesota Timberwolves,107,Utah Jazz,112,Box Score,,
Wed Jan 21 2009,7:00 PM,Memphis Grizzlies,86,Charlotte Bobcats,101,Box Score,,
Wed Jan 21 2009,7:30 PM,Toronto Raptors,76,Detroit Pistons,95,Box Score,,
Wed Jan 21 2009,7:30 PM,Oklahoma City Thunder,122,Golden State Warriors,121,Box Score,,
Wed Jan 21 2009,7:30 PM,Utah Jazz,99,Houston Rockets,108,Box Score,,
Wed Jan 21 2009,7:30 PM,Los Angeles Lakers,108,Los Angeles Clippers,97,Box Score,,
Wed Jan 21 2009,7:30 PM,Boston Celtics,98,Miami Heat,83,Box Score,,
Wed Jan 21 2009,7:00 PM,Dallas Mavericks,99,Milwaukee Bucks,133,Box Score,,
Wed Jan 21 2009,7:00 PM,New Jersey Nets,92,New Orleans Hornets,102,Box Score,,
Wed Jan 21 2009,7:30 PM,Phoenix Suns,109,New York Knicks,114,Box Score,,
Wed Jan 21 2009,7:00 PM,Cleveland Cavaliers,104,Portland Trail Blazers,98,Box Score,,
Wed Jan 21 2009,7:00 PM,Washington Wizards,110,Sacramento Kings,107,Box Score,,
Thu Jan 22 2009,7:30 PM,Washington Wizards,97,Los Angeles Lakers,117,Box Score,,
Thu Jan 22 2009,8:00 PM,Boston Celtics,90,Orlando Magic,80,Box Score,,
Fri Jan 23 2009,7:30 PM,Milwaukee Bucks,87,Atlanta Hawks,117,Box Score,,
Fri Jan 23 2009,7:00 PM,Phoenix Suns,76,Charlotte Bobcats,98,Box Score,,
Fri Jan 23 2009,7:30 PM,Toronto Raptors,114,Chicago Bulls,94,Box Score,,
Fri Jan 23 2009,7:00 PM,Dallas Mavericks,112,Detroit Pistons,91,Box Score,,
Fri Jan 23 2009,7:30 PM,Cleveland Cavaliers,106,Golden State Warriors,105,Box Score,,
Fri Jan 23 2009,7:00 PM,Houston Rockets,102,Indiana Pacers,107,Box Score,,
Fri Jan 23 2009,7:30 PM,Oklahoma City Thunder,104,Los Angeles Clippers,107,Box Score,,
Fri Jan 23 2009,7:00 PM,New Orleans Hornets,108,Minnesota Timberwolves,116,Box Score,,
Fri Jan 23 2009,7:30 PM,Memphis Grizzlies,88,New York Knicks,108,Box Score,,
Fri Jan 23 2009,7:30 PM,New Jersey Nets,91,San Antonio Spurs,94,Box Score,,
Sat Jan 24 2009,7:00 PM,New Jersey Nets,99,Memphis Grizzlies,88,Box Score,,
Sat Jan 24 2009,7:30 PM,Orlando Magic,97,Miami Heat,103,Box Score,,
Sat Jan 24 2009,7:30 PM,Sacramento Kings,104,Milwaukee Bucks,106,Box Score,,
Sat Jan 24 2009,7:00 PM,New York Knicks,110,Philadelphia 76ers,116,Box Score,,
Sat Jan 24 2009,7:00 PM,Washington Wizards,87,Portland Trail Blazers,100,Box Score,,
Sat Jan 24 2009,7:00 PM,Cleveland Cavaliers,102,Utah Jazz,97,Box Score,,
Sun Jan 25 2009,6:00 PM,Phoenix Suns,104,Atlanta Hawks,99,Box Score,,
Sun Jan 25 2009,1:00 PM,Dallas Mavericks,100,Boston Celtics,124,Box Score,,
Sun Jan 25 2009,6:00 PM,Utah Jazz,97,Denver Nuggets,117,Box Score,,
Sun Jan 25 2009,6:30 PM,Houston Rockets,108,Detroit Pistons,105,Box Score,,
Sun Jan 25 2009,6:00 PM,Los Angeles Clippers,92,Golden State Warriors,107,Box Score,,
Sun Jan 25 2009,7:00 PM,Charlotte Bobcats,93,Indiana Pacers,98,Box Score,,
Sun Jan 25 2009,12:30 PM,San Antonio Spurs,85,Los Angeles Lakers,99,Box Score,,
Sun Jan 25 2009,6:00 PM,Chicago Bulls,108,Minnesota Timberwolves,109,Box Score,OT,
Sun Jan 25 2009,6:00 PM,Sacramento Kings,97,Toronto Raptors,113,Box Score,,
Mon Jan 26 2009,7:30 PM,Portland Trail Blazers,113,Los Angeles Clippers,88,Box Score,,
Mon Jan 26 2009,7:30 PM,Atlanta Hawks,79,Miami Heat,95,Box Score,,
Mon Jan 26 2009,7:00 PM,Minnesota Timberwolves,90,Milwaukee Bucks,83,Box Score,,
Mon Jan 26 2009,7:00 PM,Philadelphia 76ers,86,New Orleans Hornets,101,Box Score,,
Mon Jan 26 2009,7:30 PM,Houston Rockets,98,New York Knicks,104,Box Score,,
Mon Jan 26 2009,7:00 PM,New Jersey Nets,85,Oklahoma City Thunder,94,Box Score,,
Mon Jan 26 2009,7:00 PM,Phoenix Suns,103,Washington Wizards,87,Box Score,,
Tue Jan 27 2009,7:00 PM,Sacramento Kings,110,Cleveland Cavaliers,117,Box Score,,
Tue Jan 27 2009,7:30 PM,Charlotte Bobcats,117,Los Angeles Lakers,110,Box Score,2OT,
Tue Jan 27 2009,7:00 PM,Denver Nuggets,100,Memphis Grizzlies,85,Box Score,,
Tue Jan 27 2009,7:00 PM,Indiana Pacers,111,Orlando Magic,135,Box Score,,
Tue Jan 27 2009,7:00 PM,San Antonio Spurs,106,Utah Jazz,100,Box Score,,
Wed Jan 28 2009,7:30 PM,Sacramento Kings,100,Boston Celtics,119,Box Score,,
Wed Jan 28 2009,8:00 PM,Golden State Warriors,93,Dallas Mavericks,117,Box Score,,
Wed Jan 28 2009,7:30 PM,Philadelphia 76ers,95,Houston Rockets,93,Box Score,,
Wed Jan 28 2009,7:00 PM,Milwaukee Bucks,99,Indiana Pacers,107,Box Score,,
Wed Jan 28 2009,7:30 PM,Chicago Bulls,95,Los Angeles Clippers,75,Box Score,,
Wed Jan 28 2009,7:30 PM,Washington Wizards,71,Miami Heat,93,Box Score,,
Wed Jan 28 2009,7:00 PM,Detroit Pistons,98,Minnesota Timberwolves,89,Box Score,,
Wed Jan 28 2009,7:30 PM,Toronto Raptors,107,New Jersey Nets,106,Box Score,,
Wed Jan 28 2009,7:00 PM,Denver Nuggets,81,New Orleans Hornets,94,Box Score,,
Wed Jan 28 2009,7:30 PM,Atlanta Hawks,104,New York Knicks,112,Box Score,,
Wed Jan 28 2009,7:00 PM,Memphis Grizzlies,102,Oklahoma City Thunder,114,Box Score,OT,
Wed Jan 28 2009,7:00 PM,Charlotte Bobcats,74,Portland Trail Blazers,88,Box Score,,
Thu Jan 29 2009,8:00 PM,Cleveland Cavaliers,88,Orlando Magic,99,Box Score,,
Thu Jan 29 2009,8:30 PM,San Antonio Spurs,114,Phoenix Suns,104,Box Score,,
Fri Jan 30 2009,7:30 PM,New Jersey Nets,88,Atlanta Hawks,105,Box Score,,
Fri Jan 30 2009,7:30 PM,Los Angeles Clippers,95,Cleveland Cavaliers,112,Box Score,,
Fri Jan 30 2009,7:00 PM,Charlotte Bobcats,99,Denver Nuggets,110,Box Score,,
Fri Jan 30 2009,7:00 PM,Boston Celtics,86,Detroit Pistons,78,Box Score,,
Fri Jan 30 2009,7:00 PM,Miami Heat,103,Indiana Pacers,114,Box Score,,
Fri Jan 30 2009,7:00 PM,Los Angeles Lakers,132,Minnesota Timberwolves,119,Box Score,,
Fri Jan 30 2009,8:30 PM,Golden State Warriors,91,New Orleans Hornets,87,Box Score,,
Fri Jan 30 2009,7:00 PM,Washington Wizards,94,Philadelphia 76ers,104,Box Score,,
Fri Jan 30 2009,7:00 PM,Chicago Bulls,109,Sacramento Kings,88,Box Score,,
Fri Jan 30 2009,7:00 PM,Milwaukee Bucks,96,Toronto Raptors,85,Box Score,,
Fri Jan 30 2009,7:00 PM,Oklahoma City Thunder,90,Utah Jazz,110,Box Score,,
Sat Jan 31 2009,7:30 PM,Golden State Warriors,93,Houston Rockets,110,Box Score,,
Sat Jan 31 2009,7:00 PM,New York Knicks,122,Indiana Pacers,113,Box Score,,
Sat Jan 31 2009,7:00 PM,Los Angeles Lakers,115,Memphis Grizzlies,98,Box Score,,
Sat Jan 31 2009,7:30 PM,Dallas Mavericks,111,Miami Heat,96,Box Score,,
Sat Jan 31 2009,7:30 PM,Atlanta Hawks,107,Milwaukee Bucks,110,Box Score,,
Sat Jan 31 2009,7:00 PM,New Jersey Nets,85,Philadelphia 76ers,83,Box Score,,
Sat Jan 31 2009,7:00 PM,Chicago Bulls,122,Phoenix Suns,111,Box Score,,
Sat Jan 31 2009,7:00 PM,Utah Jazz,108,Portland Trail Blazers,122,Box Score,,
Sat Jan 31 2009,7:30 PM,New Orleans Hornets,93,San Antonio Spurs,106,Box Score,,
Sat Jan 31 2009,8:00 PM,Los Angeles Clippers,94,Washington Wizards,106,Box Score,,
Sun Feb 1 2009,12:00 PM,Minnesota Timberwolves,101,Boston Celtics,109,Box Score,,
Sun Feb 1 2009,2:30 PM,Cleveland Cavaliers,90,Detroit Pistons,80,Box Score,,
Sun Feb 1 2009,12:00 PM,Oklahoma City Thunder,118,Sacramento Kings,122,Box Score,OT,
Sun Feb 1 2009,12:00 PM,Orlando Magic,113,Toronto Raptors,90,Box Score,,
Mon Feb 2 2009,7:30 PM,San Antonio Spurs,110,Golden State Warriors,105,Box Score,OT,
Mon Feb 2 2009,7:30 PM,Los Angeles Clippers,95,Miami Heat,119,Box Score,,
Mon Feb 2 2009,7:00 PM,Portland Trail Blazers,97,New Orleans Hornets,89,Box Score,,
Mon Feb 2 2009,7:30 PM,Los Angeles Lakers,126,New York Knicks,117,Box Score,,
Mon Feb 2 2009,7:00 PM,Dallas Mavericks,105,Orlando Magic,95,Box Score,,
Mon Feb 2 2009,7:00 PM,Sacramento Kings,81,Phoenix Suns,129,Box Score,,
Mon Feb 2 2009,7:00 PM,Charlotte Bobcats,86,Utah Jazz,105,Box Score,,
Mon Feb 2 2009,7:00 PM,Memphis Grizzlies,113,Washington Wizards,97,Box Score,,
Tue Feb 3 2009,7:00 PM,Toronto Raptors,83,Cleveland Cavaliers,101,Box Score,,
Tue Feb 3 2009,7:00 PM,San Antonio Spurs,96,Denver Nuggets,104,Box Score,,
Tue Feb 3 2009,7:30 PM,Chicago Bulls,100,Houston Rockets,107,Box Score,,
Tue Feb 3 2009,7:00 PM,Minnesota Timberwolves,116,Indiana Pacers,111,Box Score,,
Tue Feb 3 2009,7:30 PM,Milwaukee Bucks,85,New Jersey Nets,99,Box Score,,
Tue Feb 3 2009,7:00 PM,Boston Celtics,100,Philadelphia 76ers,99,Box Score,,
Wed Feb 4 2009,7:30 PM,Portland Trail Blazers,99,Dallas Mavericks,104,Box Score,,
Wed Feb 4 2009,7:30 PM,Miami Heat,90,Detroit Pistons,93,Box Score,,
Wed Feb 4 2009,7:30 PM,Phoenix Suns,112,Golden State Warriors,124,Box Score,,
Wed Feb 4 2009,7:00 PM,Houston Rockets,93,Memphis Grizzlies,104,Box Score,,
Wed Feb 4 2009,7:00 PM,Atlanta Hawks,94,Minnesota Timberwolves,86,Box Score,,
Wed Feb 4 2009,7:00 PM,Chicago Bulls,107,New Orleans Hornets,93,Box Score,,
Wed Feb 4 2009,7:30 PM,Cleveland Cavaliers,107,New York Knicks,102,Box Score,,
Wed Feb 4 2009,7:00 PM,Denver Nuggets,114,Oklahoma City Thunder,113,Box Score,,
Wed Feb 4 2009,7:00 PM,Los Angeles Clippers,96,Orlando Magic,125,Box Score,,
Wed Feb 4 2009,7:00 PM,Los Angeles Lakers,115,Toronto Raptors,107,Box Score,,
Wed Feb 4 2009,7:00 PM,New Jersey Nets,115,Washington Wizards,88,Box Score,,
Thu Feb 5 2009,8:00 PM,Los Angeles Lakers,110,Boston Celtics,109,Box Score,OT,
Thu Feb 5 2009,7:00 PM,Indiana Pacers,94,Philadelphia 76ers,99,Box Score,,
Thu Feb 5 2009,8:30 PM,Dallas Mavericks,87,Utah Jazz,115,Box Score,,
Fri Feb 6 2009,7:00 PM,Atlanta Hawks,102,Charlotte Bobcats,97,Box Score,,
Fri Feb 6 2009,7:00 PM,Orlando Magic,102,Indiana Pacers,107,Box Score,,
Fri Feb 6 2009,7:00 PM,Los Angeles Clippers,126,Memphis Grizzlies,105,Box Score,,
Fri Feb 6 2009,7:00 PM,Toronto Raptors,92,New Orleans Hornets,101,Box Score,,
Fri Feb 6 2009,7:30 PM,Boston Celtics,110,New York Knicks,100,Box Score,,
Fri Feb 6 2009,7:00 PM,Portland Trail Blazers,93,Oklahoma City Thunder,102,Box Score,,
Fri Feb 6 2009,8:30 PM,Golden State Warriors,105,Phoenix Suns,115,Box Score,,
Fri Feb 6 2009,7:00 PM,Utah Jazz,111,Sacramento Kings,107,Box Score,,
Fri Feb 6 2009,8:00 PM,Denver Nuggets,124,Washington Wizards,103,Box Score,,
Sat Feb 7 2009,7:00 PM,Los Angeles Clippers,121,Atlanta Hawks,97,Box Score,,
Sat Feb 7 2009,7:30 PM,Chicago Bulls,114,Dallas Mavericks,115,Box Score,OT,
Sat Feb 7 2009,7:30 PM,Minnesota Timberwolves,90,Houston Rockets,107,Box Score,,
Sat Feb 7 2009,7:00 PM,Toronto Raptors,70,Memphis Grizzlies,78,Box Score,,
Sat Feb 7 2009,7:30 PM,Detroit Pistons,126,Milwaukee Bucks,121,Box Score,OT,
Sat Feb 7 2009,7:30 PM,Denver Nuggets,70,New Jersey Nets,114,Box Score,,
Sat Feb 7 2009,7:00 PM,Miami Heat,84,Philadelphia 76ers,94,Box Score,,
Sun Feb 8 2009,1:00 PM,San Antonio Spurs,105,Boston Celtics,99,Box Score,,
Sun Feb 8 2009,3:30 PM,Los Angeles Lakers,101,Cleveland Cavaliers,91,Box Score,,
Sun Feb 8 2009,8:00 PM,Phoenix Suns,107,Detroit Pistons,97,Box Score,,
Sun Feb 8 2009,6:00 PM,Utah Jazz,96,Golden State Warriors,116,Box Score,,
Sun Feb 8 2009,6:00 PM,Charlotte Bobcats,92,Miami Heat,96,Box Score,,
Sun Feb 8 2009,6:00 PM,Minnesota Timberwolves,97,New Orleans Hornets,101,Box Score,,
Sun Feb 8 2009,6:00 PM,Sacramento Kings,113,Oklahoma City Thunder,116,Box Score,,
Sun Feb 8 2009,6:00 PM,New Jersey Nets,84,Orlando Magic,101,Box Score,,
Sun Feb 8 2009,3:00 PM,New York Knicks,108,Portland Trail Blazers,109,Box Score,,
Sun Feb 8 2009,6:00 PM,Indiana Pacers,117,Washington Wizards,119,Box Score,,
Mon Feb 9 2009,7:00 PM,Los Angeles Clippers,73,Charlotte Bobcats,94,Box Score,,
Mon Feb 9 2009,7:00 PM,New Orleans Hornets,80,Memphis Grizzlies,85,Box Score,,
Mon Feb 9 2009,7:00 PM,Houston Rockets,112,Milwaukee Bucks,124,Box Score,,
Mon Feb 9 2009,7:00 PM,Phoenix Suns,91,Philadelphia 76ers,108,Box Score,,
Tue Feb 10 2009,7:00 PM,Washington Wizards,90,Atlanta Hawks,111,Box Score,,
Tue Feb 10 2009,7:30 PM,Detroit Pistons,102,Chicago Bulls,107,Box Score,,
Tue Feb 10 2009,7:30 PM,Sacramento Kings,100,Dallas Mavericks,118,Box Score,,
Tue Feb 10 2009,7:30 PM,New York Knicks,127,Golden State Warriors,144,Box Score,,
Tue Feb 10 2009,7:00 PM,Cleveland Cavaliers,95,Indiana Pacers,96,Box Score,,
Tue Feb 10 2009,7:30 PM,Oklahoma City Thunder,98,Los Angeles Lakers,105,Box Score,,
Tue Feb 10 2009,7:30 PM,Denver Nuggets,99,Miami Heat,82,Box Score,,
Tue Feb 10 2009,7:00 PM,Toronto Raptors,110,Minnesota Timberwolves,102,Box Score,,
Tue Feb 10 2009,7:30 PM,San Antonio Spurs,108,New Jersey Nets,93,Box Score,,
Wed Feb 11 2009,7:00 PM,Washington Wizards,89,Charlotte Bobcats,101,Box Score,,
Wed Feb 11 2009,7:00 PM,Phoenix Suns,92,Cleveland Cavaliers,109,Box Score,,
Wed Feb 11 2009,7:30 PM,Atlanta Hawks,99,Detroit Pistons,95,Box Score,,
Wed Feb 11 2009,7:30 PM,Sacramento Kings,82,Houston Rockets,94,Box Score,,
Wed Feb 11 2009,7:30 PM,New York Knicks,124,Los Angeles Clippers,128,Box Score,OT,
Wed Feb 11 2009,7:00 PM,Indiana Pacers,110,Milwaukee Bucks,122,Box Score,,
Wed Feb 11 2009,7:00 PM,Boston Celtics,89,New Orleans Hornets,77,Box Score,,
Wed Feb 11 2009,7:00 PM,Denver Nuggets,82,Orlando Magic,73,Box Score,,
Wed Feb 11 2009,7:00 PM,Memphis Grizzlies,87,Philadelphia 76ers,91,Box Score,,
Wed Feb 11 2009,7:00 PM,Oklahoma City Thunder,92,Portland Trail Blazers,106,Box Score,,
Wed Feb 11 2009,7:00 PM,San Antonio Spurs,89,Toronto Raptors,91,Box Score,,
Wed Feb 11 2009,7:00 PM,Los Angeles Lakers,109,Utah Jazz,113,Box Score,,
Thu Feb 12 2009,6:00 PM,Miami Heat,95,Chicago Bulls,93,Box Score,,
Thu Feb 12 2009,8:30 PM,Boston Celtics,99,Dallas Mavericks,92,Box Score,,
Thu Feb 12 2009,7:30 PM,Portland Trail Blazers,98,Golden State Warriors,105,Box Score,,
Tue Feb 17 2009,7:30 PM,Milwaukee Bucks,92,Detroit Pistons,86,Box Score,,
Tue Feb 17 2009,7:30 PM,New Jersey Nets,88,Houston Rockets,114,Box Score,,
Tue Feb 17 2009,7:00 PM,Philadelphia 76ers,91,Indiana Pacers,100,Box Score,,
Tue Feb 17 2009,7:30 PM,Atlanta Hawks,83,Los Angeles Lakers,96,Box Score,,
Tue Feb 17 2009,7:30 PM,San Antonio Spurs,107,New York Knicks,112,Box Score,OT,
Tue Feb 17 2009,7:00 PM,New Orleans Hornets,100,Oklahoma City Thunder,98,Box Score,,
Tue Feb 17 2009,7:00 PM,Charlotte Bobcats,102,Orlando Magic,107,Box Score,OT,
Tue Feb 17 2009,7:00 PM,Los Angeles Clippers,100,Phoenix Suns,140,Box Score,,
Tue Feb 17 2009,7:00 PM,Memphis Grizzlies,99,Utah Jazz,117,Box Score,,
Tue Feb 17 2009,7:00 PM,Minnesota Timberwolves,103,Washington Wizards,111,Box Score,,
Wed Feb 18 2009,7:00 PM,Indiana Pacers,94,Charlotte Bobcats,103,Box Score,,
Wed Feb 18 2009,7:30 PM,New Jersey Nets,98,Dallas Mavericks,113,Box Score,,
Wed Feb 18 2009,7:30 PM,Los Angeles Lakers,129,Golden State Warriors,121,Box Score,,
Wed Feb 18 2009,7:30 PM,Phoenix Suns,142,Los Angeles Clippers,119,Box Score,,
Wed Feb 18 2009,7:30 PM,Minnesota Timberwolves,111,Miami Heat,104,Box Score,,
Wed Feb 18 2009,7:00 PM,Chicago Bulls,113,Milwaukee Bucks,104,Box Score,,
Wed Feb 18 2009,7:00 PM,Orlando Magic,85,New Orleans Hornets,117,Box Score,,
Wed Feb 18 2009,7:00 PM,Denver Nuggets,101,Philadelphia 76ers,89,Box Score,,
Wed Feb 18 2009,7:00 PM,Memphis Grizzlies,90,Portland Trail Blazers,94,Box Score,,
Wed Feb 18 2009,7:00 PM,Atlanta Hawks,105,Sacramento Kings,100,Box Score,,
Wed Feb 18 2009,7:00 PM,Cleveland Cavaliers,93,Toronto Raptors,76,Box Score,,
Thu Feb 19 2009,8:00 PM,San Antonio Spurs,83,Detroit Pistons,79,Box Score,,
Thu Feb 19 2009,8:30 PM,Boston Celtics,85,Utah Jazz,90,Box Score,,
Fri Feb 20 2009,7:00 PM,Orlando Magic,92,Charlotte Bobcats,80,Box Score,,
Fri Feb 20 2009,7:30 PM,Denver Nuggets,99,Chicago Bulls,116,Box Score,,
Fri Feb 20 2009,7:00 PM,Dallas Mavericks,86,Houston Rockets,93,Box Score,,
Fri Feb 20 2009,7:30 PM,New Orleans Hornets,111,Los Angeles Lakers,115,Box Score,OT,
Fri Feb 20 2009,7:00 PM,Sacramento Kings,115,Memphis Grizzlies,106,Box Score,,
Fri Feb 20 2009,7:30 PM,Cleveland Cavaliers,111,Milwaukee Bucks,103,Box Score,,
Fri Feb 20 2009,7:00 PM,Indiana Pacers,112,Minnesota Timberwolves,105,Box Score,,
Fri Feb 20 2009,8:00 PM,Washington Wizards,107,New Jersey Nets,96,Box Score,,
Fri Feb 20 2009,7:30 PM,Toronto Raptors,97,New York Knicks,127,Box Score,,
Fri Feb 20 2009,7:00 PM,Oklahoma City Thunder,118,Phoenix Suns,140,Box Score,,
Fri Feb 20 2009,7:00 PM,Atlanta Hawks,98,Portland Trail Blazers,108,Box Score,,
Sat Feb 21 2009,8:00 PM,Sacramento Kings,95,Dallas Mavericks,116,Box Score,,
Sat Feb 21 2009,7:30 PM,Oklahoma City Thunder,120,Golden State Warriors,133,Box Score,,
Sat Feb 21 2009,3:30 PM,Philadelphia 76ers,91,Miami Heat,97,Box Score,,
Sat Feb 21 2009,7:00 PM,New Orleans Hornets,88,Utah Jazz,102,Box Score,,
Sat Feb 21 2009,8:00 PM,San Antonio Spurs,98,Washington Wizards,67,Box Score,,
Sun Feb 22 2009,8:00 PM,Detroit Pistons,78,Cleveland Cavaliers,99,Box Score,,
Sun Feb 22 2009,4:00 PM,Charlotte Bobcats,78,Houston Rockets,99,Box Score,,
Sun Feb 22 2009,12:00 PM,Chicago Bulls,91,Indiana Pacers,98,Box Score,,
Sun Feb 22 2009,4:00 PM,Denver Nuggets,117,Milwaukee Bucks,120,Box Score,,
Sun Feb 22 2009,6:00 PM,Los Angeles Lakers,111,Minnesota Timberwolves,108,Box Score,,
Sun Feb 22 2009,5:30 PM,Miami Heat,99,Orlando Magic,122,Box Score,,
Sun Feb 22 2009,12:30 PM,Boston Celtics,128,Phoenix Suns,108,Box Score,,
Sun Feb 22 2009,3:00 PM,Los Angeles Clippers,87,Portland Trail Blazers,116,Box Score,,
Sun Feb 22 2009,12:00 PM,New York Knicks,100,Toronto Raptors,111,Box Score,,
Mon Feb 23 2009,7:00 PM,Boston Celtics,114,Denver Nuggets,76,Box Score,,
Mon Feb 23 2009,7:30 PM,Golden State Warriors,105,Los Angeles Clippers,118,Box Score,,
Mon Feb 23 2009,7:30 PM,Philadelphia 76ers,96,New Jersey Nets,98,Box Score,,
Mon Feb 23 2009,7:30 PM,Indiana Pacers,119,New York Knicks,123,Box Score,,
Mon Feb 23 2009,7:00 PM,New Orleans Hornets,112,Sacramento Kings,105,Box Score,,
Mon Feb 23 2009,7:00 PM,Atlanta Hawks,89,Utah Jazz,108,Box Score,,
Tue Feb 24 2009,7:00 PM,Orlando Magic,102,Chicago Bulls,120,Box Score,,
Tue Feb 24 2009,7:00 PM,Memphis Grizzlies,79,Cleveland Cavaliers,94,Box Score,,
