Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Tue Jan 15 2013,7:30 pm,Toronto Raptors,106,Brooklyn Nets,113,Box Score,,
Tue Jan 15 2013,7:00 pm,Indiana Pacers,103,Charlotte Bobcats,76,Box Score,,
Tue Jan 15 2013,7:00 pm,Portland Trail Blazers,111,Denver Nuggets,115,Box Score,OT,
Tue Jan 15 2013,7:00 pm,Los Angeles Clippers,117,Houston Rockets,109,Box Score,,
Tue Jan 15 2013,7:30 pm,Milwaukee Bucks,88,Los Angeles Lakers,104,Box Score,,
Tue Jan 15 2013,7:00 pm,New Orleans Hornets,111,Philadelphia 76ers,99,Box Score,,
Wed Jan 16 2013,7:30 pm,Brooklyn Nets,95,Atlanta Hawks,109,Box Score,,
Wed Jan 16 2013,8:00 pm,New Orleans Hornets,90,Boston Celtics,78,Box Score,,
Wed Jan 16 2013,7:00 pm,Houston Rockets,100,Dallas Mavericks,105,Box Score,,
Wed Jan 16 2013,7:30 pm,Miami Heat,92,Golden State Warriors,75,Box Score,,
Wed Jan 16 2013,7:00 pm,Denver Nuggets,97,Oklahoma City Thunder,117,Box Score,,
Wed Jan 16 2013,7:00 pm,Indiana Pacers,86,Orlando Magic,97,Box Score,,
Wed Jan 16 2013,7:00 pm,Cleveland Cavaliers,93,Portland Trail Blazers,88,Box Score,,
Wed Jan 16 2013,7:00 pm,Washington Wizards,94,Sacramento Kings,95,Box Score,,
Wed Jan 16 2013,7:30 pm,Memphis Grizzlies,82,San Antonio Spurs,103,Box Score,,
Wed Jan 16 2013,7:00 pm,Chicago Bulls,107,Toronto Raptors,105,Box Score,OT,
Thu Jan 17 2013,8:00 pm,New York Knicks,102,Detroit Pistons,87,Box Score,,at London England
Thu Jan 17 2013,7:30 pm,Miami Heat,99,Los Angeles Lakers,90,Box Score,,
Thu Jan 17 2013,7:00 pm,Los Angeles Clippers,90,Minnesota Timberwolves,77,Box Score,,
Thu Jan 17 2013,7:00 pm,Milwaukee Bucks,98,Phoenix Suns,94,Box Score,,
Fri Jan 18 2013,7:00 pm,Chicago Bulls,100,Boston Celtics,99,Box Score,OT,
Fri Jan 18 2013,7:30 pm,Atlanta Hawks,89,Brooklyn Nets,94,Box Score,,
Fri Jan 18 2013,8:30 pm,Oklahoma City Thunder,117,Dallas Mavericks,114,Box Score,OT,
Fri Jan 18 2013,7:00 pm,Washington Wizards,112,Denver Nuggets,108,Box Score,,
Fri Jan 18 2013,7:00 pm,Houston Rockets,95,Indiana Pacers,105,Box Score,,
Fri Jan 18 2013,7:00 pm,Sacramento Kings,69,Memphis Grizzlies,85,Box Score,,
Fri Jan 18 2013,7:00 pm,Charlotte Bobcats,106,Orlando Magic,100,Box Score,,
Fri Jan 18 2013,7:00 pm,Toronto Raptors,101,Philadelphia 76ers,108,Box Score,OT,
Fri Jan 18 2013,7:30 pm,Golden State Warriors,88,San Antonio Spurs,95,Box Score,,
Sat Jan 19 2013,7:00 pm,San Antonio Spurs,98,Atlanta Hawks,93,Box Score,,
Sat Jan 19 2013,7:00 pm,Sacramento Kings,97,Charlotte Bobcats,93,Box Score,,
Sat Jan 19 2013,7:00 pm,Memphis Grizzlies,85,Chicago Bulls,82,Box Score,OT,
Sat Jan 19 2013,7:30 pm,Washington Wizards,87,Los Angeles Clippers,94,Box Score,,
Sat Jan 19 2013,7:00 pm,Houston Rockets,79,Minnesota Timberwolves,92,Box Score,,
Sat Jan 19 2013,7:00 pm,Golden State Warriors,116,New Orleans Hornets,112,Box Score,,
Sat Jan 19 2013,7:00 pm,Milwaukee Bucks,110,Portland Trail Blazers,104,Box Score,,
Sat Jan 19 2013,7:00 pm,Cleveland Cavaliers,98,Utah Jazz,109,Box Score,,
Sun Jan 20 2013,6:00 pm,Oklahoma City Thunder,118,Denver Nuggets,121,Box Score,OT,
Sun Jan 20 2013,7:30 pm,Boston Celtics,88,Detroit Pistons,103,Box Score,,
Sun Jan 20 2013,6:00 pm,Dallas Mavericks,111,Orlando Magic,105,Box Score,,
Sun Jan 20 2013,1:00 pm,Los Angeles Lakers,103,Toronto Raptors,108,Box Score,,
Mon Jan 21 2013,2:00 pm,Minnesota Timberwolves,96,Atlanta Hawks,104,Box Score,,
Mon Jan 21 2013,2:00 pm,Houston Rockets,100,Charlotte Bobcats,94,Box Score,,
Mon Jan 21 2013,8:30 pm,Los Angeles Lakers,83,Chicago Bulls,95,Box Score,,
Mon Jan 21 2013,1:00 pm,Los Angeles Clippers,99,Golden State Warriors,106,Box Score,,
Mon Jan 21 2013,12:00 pm,Indiana Pacers,82,Memphis Grizzlies,81,Box Score,,
Mon Jan 21 2013,12:00 pm,Sacramento Kings,105,New Orleans Hornets,114,Box Score,,
Mon Jan 21 2013,3:30 pm,Brooklyn Nets,88,New York Knicks,85,Box Score,,
Mon Jan 21 2013,7:00 pm,San Antonio Spurs,90,Philadelphia 76ers,85,Box Score,,
Mon Jan 21 2013,7:00 pm,Washington Wizards,98,Portland Trail Blazers,95,Box Score,,
Tue Jan 22 2013,7:00 pm,Boston Celtics,90,Cleveland Cavaliers,95,Box Score,,
Tue Jan 22 2013,7:30 pm,Orlando Magic,90,Detroit Pistons,105,Box Score,,
Tue Jan 22 2013,7:30 pm,Oklahoma City Thunder,109,Los Angeles Clippers,97,Box Score,,
Tue Jan 22 2013,7:00 pm,Philadelphia 76ers,102,Milwaukee Bucks,110,Box Score,,
Wed Jan 23 2013,7:00 pm,Atlanta Hawks,104,Charlotte Bobcats,92,Box Score,,
Wed Jan 23 2013,7:00 pm,Detroit Pistons,82,Chicago Bulls,85,Box Score,,
Wed Jan 23 2013,7:30 pm,Oklahoma City Thunder,99,Golden State Warriors,104,Box Score,,
Wed Jan 23 2013,7:00 pm,Denver Nuggets,105,Houston Rockets,95,Box Score,,
Wed Jan 23 2013,7:00 pm,Los Angeles Lakers,93,Memphis Grizzlies,106,Box Score,,
Wed Jan 23 2013,7:30 pm,Toronto Raptors,116,Miami Heat,123,Box Score,OT,
Wed Jan 23 2013,7:00 pm,Brooklyn Nets,91,Minnesota Timberwolves,83,Box Score,,
Wed Jan 23 2013,7:00 pm,Indiana Pacers,80,Portland Trail Blazers,100,Box Score,,
Wed Jan 23 2013,7:00 pm,Phoenix Suns,106,Sacramento Kings,96,Box Score,,
Wed Jan 23 2013,7:30 pm,New Orleans Hornets,102,San Antonio Spurs,106,Box Score,,
Wed Jan 23 2013,7:00 pm,Washington Wizards,88,Utah Jazz,92,Box Score,,
Thu Jan 24 2013,8:00 pm,New York Knicks,89,Boston Celtics,86,Box Score,,
Thu Jan 24 2013,7:00 pm,Toronto Raptors,97,Orlando Magic,95,Box Score,,
Thu Jan 24 2013,8:30 pm,Los Angeles Clippers,88,Phoenix Suns,93,Box Score,,
Fri Jan 25 2013,7:30 pm,Boston Celtics,111,Atlanta Hawks,123,Box Score,2OT,
Fri Jan 25 2013,7:00 pm,Golden State Warriors,87,Chicago Bulls,103,Box Score,,
Fri Jan 25 2013,7:30 pm,Milwaukee Bucks,108,Cleveland Cavaliers,113,Box Score,,
Fri Jan 25 2013,7:00 pm,San Antonio Spurs,113,Dallas Mavericks,107,Box Score,,
Fri Jan 25 2013,7:30 pm,Utah Jazz,84,Los Angeles Lakers,102,Box Score,,
Fri Jan 25 2013,7:00 pm,Brooklyn Nets,77,Memphis Grizzlies,101,Box Score,,
Fri Jan 25 2013,7:30 pm,Detroit Pistons,88,Miami Heat,110,Box Score,,
Fri Jan 25 2013,7:00 pm,Houston Rockets,100,New Orleans Hornets,82,Box Score,,
Fri Jan 25 2013,7:00 pm,Oklahoma City Thunder,105,Sacramento Kings,95,Box Score,,
Fri Jan 25 2013,7:00 pm,Minnesota Timberwolves,101,Washington Wizards,114,Box Score,,
Sat Jan 26 2013,7:30 pm,Minnesota Timberwolves,101,Charlotte Bobcats,102,Box Score,,
Sat Jan 26 2013,7:00 pm,Sacramento Kings,93,Denver Nuggets,121,Box Score,,
Sat Jan 26 2013,7:00 pm,Brooklyn Nets,106,Houston Rockets,119,Box Score,,
Sat Jan 26 2013,7:30 pm,Golden State Warriors,102,Milwaukee Bucks,109,Box Score,,
Sat Jan 26 2013,7:00 pm,New York Knicks,80,Philadelphia 76ers,97,Box Score,,
Sat Jan 26 2013,7:00 pm,Los Angeles Clippers,100,Portland Trail Blazers,101,Box Score,,
Sat Jan 26 2013,7:30 pm,Phoenix Suns,99,San Antonio Spurs,108,Box Score,,
Sat Jan 26 2013,7:00 pm,Cleveland Cavaliers,99,Toronto Raptors,98,Box Score,,
Sat Jan 26 2013,7:30 pm,Indiana Pacers,110,Utah Jazz,114,Box Score,OT,
Sat Jan 26 2013,7:00 pm,Chicago Bulls,73,Washington Wizards,86,Box Score,,
Sun Jan 27 2013,1:00 pm,Miami Heat,98,Boston Celtics,100,Box Score,2OT,
Sun Jan 27 2013,6:30 pm,Phoenix Suns,95,Dallas Mavericks,110,Box Score,,
Sun Jan 27 2013,6:30 pm,Portland Trail Blazers,83,Los Angeles Clippers,96,Box Score,,
Sun Jan 27 2013,12:30 pm,Oklahoma City Thunder,96,Los Angeles Lakers,105,Box Score,,
Sun Jan 27 2013,5:00 pm,New Orleans Hornets,91,Memphis Grizzlies,83,Box Score,,
Sun Jan 27 2013,6:30 pm,Atlanta Hawks,104,New York Knicks,106,Box Score,,
Sun Jan 27 2013,6:00 pm,Detroit Pistons,104,Orlando Magic,102,Box Score,,
Mon Jan 28 2013,7:30 pm,Orlando Magic,77,Brooklyn Nets,97,Box Score,,
Mon Jan 28 2013,7:00 pm,Charlotte Bobcats,85,Chicago Bulls,93,Box Score,,
Mon Jan 28 2013,7:00 pm,Indiana Pacers,101,Denver Nuggets,102,Box Score,,
Mon Jan 28 2013,7:00 pm,Memphis Grizzlies,103,Philadelphia 76ers,100,Box Score,,
Mon Jan 28 2013,7:00 pm,Golden State Warriors,114,Toronto Raptors,102,Box Score,,
Mon Jan 28 2013,7:00 pm,Houston Rockets,125,Utah Jazz,80,Box Score,,
Mon Jan 28 2013,7:00 pm,Sacramento Kings,96,Washington Wizards,94,Box Score,,
Tue Jan 29 2013,7:00 pm,Golden State Warriors,108,Cleveland Cavaliers,95,Box Score,,
Tue Jan 29 2013,7:30 pm,Milwaukee Bucks,117,Detroit Pistons,90,Box Score,,
Tue Jan 29 2013,7:30 pm,New Orleans Hornets,106,Los Angeles Lakers,111,Box Score,,
Tue Jan 29 2013,7:00 pm,Dallas Mavericks,104,Portland Trail Blazers,106,Box Score,,
Wed Jan 30 2013,7:30 pm,Toronto Raptors,92,Atlanta Hawks,93,Box Score,,
Wed Jan 30 2013,7:30 pm,Sacramento Kings,81,Boston Celtics,99,Box Score,,
Wed Jan 30 2013,8:00 pm,Miami Heat,105,Brooklyn Nets,85,Box Score,,
Wed Jan 30 2013,7:00 pm,Houston Rockets,110,Denver Nuggets,118,Box Score,,
Wed Jan 30 2013,7:00 pm,Detroit Pistons,79,Indiana Pacers,98,Box Score,,
Wed Jan 30 2013,7:00 pm,Chicago Bulls,104,Milwaukee Bucks,88,Box Score,,
Wed Jan 30 2013,7:00 pm,Los Angeles Clippers,96,Minnesota Timberwolves,90,Box Score,,
Wed Jan 30 2013,7:30 pm,Orlando Magic,97,New York Knicks,113,Box Score,,
Wed Jan 30 2013,7:00 pm,Washington Wizards,84,Philadelphia 76ers,92,Box Score,,
Wed Jan 30 2013,8:30 pm,Los Angeles Lakers,86,Phoenix Suns,92,Box Score,,
Wed Jan 30 2013,7:30 pm,Charlotte Bobcats,78,San Antonio Spurs,102,Box Score,,
Wed Jan 30 2013,7:00 pm,New Orleans Hornets,99,Utah Jazz,104,Box Score,,
Thu Jan 31 2013,7:30 pm,Dallas Mavericks,97,Golden State Warriors,100,Box Score,,
Thu Jan 31 2013,7:00 pm,Memphis Grizzlies,89,Oklahoma City Thunder,106,Box Score,,
Fri Feb 1 2013,7:30 pm,Orlando Magic,84,Boston Celtics,97,Box Score,,
Fri Feb 1 2013,7:30 pm,Chicago Bulls,89,Brooklyn Nets,93,Box Score,,
Fri Feb 1 2013,7:00 pm,New Orleans Hornets,98,Denver Nuggets,113,Box Score,,
Fri Feb 1 2013,7:30 pm,Cleveland Cavaliers,99,Detroit Pistons,117,Box Score,,
Fri Feb 1 2013,7:00 pm,Miami Heat,89,Indiana Pacers,102,Box Score,,
Fri Feb 1 2013,7:00 pm,Washington Wizards,76,Memphis Grizzlies,85,Box Score,,
Fri Feb 1 2013,8:30 pm,Los Angeles Lakers,111,Minnesota Timberwolves,100,Box Score,,
Fri Feb 1 2013,7:30 pm,Milwaukee Bucks,86,New York Knicks,96,Box Score,,
Fri Feb 1 2013,7:30 pm,Sacramento Kings,80,Philadelphia 76ers,89,Box Score,,
Fri Feb 1 2013,7:00 pm,Dallas Mavericks,109,Phoenix Suns,99,Box Score,,
Fri Feb 1 2013,7:00 pm,Los Angeles Clippers,73,Toronto Raptors,98,Box Score,,
Fri Feb 1 2013,7:00 pm,Portland Trail Blazers,77,Utah Jazz,86,Box Score,,
Sat Feb 2 2013,7:00 pm,Chicago Bulls,93,Atlanta Hawks,76,Box Score,,
Sat Feb 2 2013,7:30 pm,Oklahoma City Thunder,110,Cleveland Cavaliers,115,Box Score,,
Sat Feb 2 2013,7:30 pm,Phoenix Suns,93,Golden State Warriors,113,Box Score,,
Sat Feb 2 2013,7:00 pm,Charlotte Bobcats,95,Houston Rockets,109,Box Score,,
Sat Feb 2 2013,7:30 pm,Orlando Magic,98,Milwaukee Bucks,107,Box Score,,
Sat Feb 2 2013,7:00 pm,New Orleans Hornets,86,Minnesota Timberwolves,115,Box Score,,
Sat Feb 2 2013,7:30 pm,Sacramento Kings,81,New York Knicks,120,Box Score,,
Sat Feb 2 2013,7:00 pm,Utah Jazz,99,Portland Trail Blazers,105,Box Score,,
Sat Feb 2 2013,7:30 pm,Washington Wizards,86,San Antonio Spurs,96,Box Score,,
Sun Feb 3 2013,1:00 pm,Los Angeles Clippers,104,Boston Celtics,106,Box Score,,
Sun Feb 3 2013,1:00 pm,Los Angeles Lakers,98,Detroit Pistons,97,Box Score,,
Sun Feb 3 2013,2:00 pm,Miami Heat,100,Toronto Raptors,85,Box Score,,
Mon Feb 4 2013,7:00 pm,Chicago Bulls,101,Indiana Pacers,111,Box Score,,
Mon Feb 4 2013,7:30 pm,Charlotte Bobcats,94,Miami Heat,99,Box Score,,
Mon Feb 4 2013,7:00 pm,Portland Trail Blazers,100,Minnesota Timberwolves,98,Box Score,,
Mon Feb 4 2013,7:30 pm,Detroit Pistons,85,New York Knicks,99,Box Score,,
Mon Feb 4 2013,7:00 pm,Dallas Mavericks,91,Oklahoma City Thunder,112,Box Score,,
Mon Feb 4 2013,7:00 pm,Orlando Magic,61,Philadelphia 76ers,78,Box Score,,
Mon Feb 4 2013,7:00 pm,Sacramento Kings,91,Utah Jazz,98,Box Score,OT,
Mon Feb 4 2013,7:00 pm,Los Angeles Clippers,90,Washington Wizards,98,Box Score,,
Tue Feb 5 2013,7:30 pm,Los Angeles Lakers,92,Brooklyn Nets,83,Box Score,,
Tue Feb 5 2013,7:00 pm,Milwaukee Bucks,104,Denver Nuggets,112,Box Score,,
Tue Feb 5 2013,7:00 pm,Golden State Warriors,109,Houston Rockets,140,Box Score,,
Tue Feb 5 2013,7:00 pm,Atlanta Hawks,103,Indiana Pacers,114,Box Score,,
Tue Feb 5 2013,7:00 pm,Phoenix Suns,96,Memphis Grizzlies,90,Box Score,,
Wed Feb 6 2013,7:30 pm,Memphis Grizzlies,92,Atlanta Hawks,103,Box Score,,
Wed Feb 6 2013,7:00 pm,Charlotte Bobcats,95,Cleveland Cavaliers,122,Box Score,,
Wed Feb 6 2013,7:30 pm,Portland Trail Blazers,99,Dallas Mavericks,105,Box Score,,
Wed Feb 6 2013,7:30 pm,Brooklyn Nets,93,Detroit Pistons,90,Box Score,,
Wed Feb 6 2013,7:30 pm,Houston Rockets,108,Miami Heat,114,Box Score,,
Wed Feb 6 2013,8:00 pm,San Antonio Spurs,104,Minnesota Timberwolves,94,Box Score,,
Wed Feb 6 2013,7:00 pm,Phoenix Suns,84,New Orleans Hornets,93,Box Score,,
Wed Feb 6 2013,7:00 pm,Golden State Warriors,98,Oklahoma City Thunder,119,Box Score,,
Wed Feb 6 2013,7:00 pm,Los Angeles Clippers,86,Orlando Magic,76,Box Score,,
Wed Feb 6 2013,7:00 pm,Indiana Pacers,88,Philadelphia 76ers,69,Box Score,,
Wed Feb 6 2013,7:00 pm,Boston Celtics,99,Toronto Raptors,95,Box Score,,
Wed Feb 6 2013,7:00 pm,Milwaukee Bucks,86,Utah Jazz,100,Box Score,,
Wed Feb 6 2013,7:00 pm,New York Knicks,96,Washington Wizards,106,Box Score,,
Thu Feb 7 2013,8:00 pm,Los Angeles Lakers,95,Boston Celtics,116,Box Score,,
Thu Feb 7 2013,8:30 pm,Chicago Bulls,96,Denver Nuggets,128,Box Score,,
Fri Feb 8 2013,7:30 pm,New Orleans Hornets,111,Atlanta Hawks,100,Box Score,,
Fri Feb 8 2013,7:00 pm,Los Angeles Lakers,100,Charlotte Bobcats,93,Box Score,,
Fri Feb 8 2013,7:30 pm,Orlando Magic,108,Cleveland Cavaliers,119,Box Score,,
Fri Feb 8 2013,7:30 pm,San Antonio Spurs,109,Detroit Pistons,119,Box Score,,
Fri Feb 8 2013,7:00 pm,Portland Trail Blazers,103,Houston Rockets,118,Box Score,,
Fri Feb 8 2013,7:00 pm,Toronto Raptors,100,Indiana Pacers,98,Box Score,OT,
Fri Feb 8 2013,7:00 pm,Golden State Warriors,93,Memphis Grizzlies,99,Box Score,,
Fri Feb 8 2013,8:00 pm,Los Angeles Clippers,89,Miami Heat,111,Box Score,,
Fri Feb 8 2013,7:00 pm,New York Knicks,100,Minnesota Timberwolves,94,Box Score,,
Fri Feb 8 2013,7:00 pm,Phoenix Suns,96,Oklahoma City Thunder,127,Box Score,,
Fri Feb 8 2013,8:30 pm,Chicago Bulls,93,Utah Jazz,89,Box Score,,
Fri Feb 8 2013,7:00 pm,Brooklyn Nets,74,Washington Wizards,89,Box Score,,
Sat Feb 9 2013,7:30 pm,Denver Nuggets,111,Cleveland Cavaliers,103,Box Score,,
Sat Feb 9 2013,7:30 pm,Golden State Warriors,91,Dallas Mavericks,116,Box Score,,
Sat Feb 9 2013,7:30 pm,Detroit Pistons,105,Milwaukee Bucks,100,Box Score,,
Sat Feb 9 2013,8:00 pm,Charlotte Bobcats,76,Philadelphia 76ers,87,Box Score,,
Sat Feb 9 2013,7:00 pm,Utah Jazz,109,Sacramento Kings,120,Box Score,,
Sun Feb 10 2013,6:00 pm,Denver Nuggets,114,Boston Celtics,118,Box Score,3OT,
Sun Feb 10 2013,8:00 pm,San Antonio Spurs,111,Brooklyn Nets,86,Box Score,,
Sun Feb 10 2013,5:00 pm,Minnesota Timberwolves,88,Memphis Grizzlies,105,Box Score,,
Sun Feb 10 2013,3:30 pm,Los Angeles Lakers,97,Miami Heat,107,Box Score,,
Sun Feb 10 2013,1:00 pm,Los Angeles Clippers,102,New York Knicks,88,Box Score,,
Sun Feb 10 2013,6:00 pm,Portland Trail Blazers,104,Orlando Magic,110,Box Score,,
Sun Feb 10 2013,6:00 pm,Oklahoma City Thunder,97,Phoenix Suns,69,Box Score,,
Sun Feb 10 2013,6:00 pm,Houston Rockets,111,Sacramento Kings,117,Box Score,,
Sun Feb 10 2013,6:00 pm,New Orleans Hornets,89,Toronto Raptors,102,Box Score,,
Mon Feb 11 2013,7:00 pm,Boston Celtics,91,Charlotte Bobcats,94,Box Score,,
Mon Feb 11 2013,7:00 pm,San Antonio Spurs,103,Chicago Bulls,89,Box Score,,
Mon Feb 11 2013,7:00 pm,Minnesota Timberwolves,100,Cleveland Cavaliers,92,Box Score,,
Mon Feb 11 2013,7:30 pm,Atlanta Hawks,105,Dallas Mavericks,101,Box Score,,
Mon Feb 11 2013,7:30 pm,New Orleans Hornets,105,Detroit Pistons,86,Box Score,,
Mon Feb 11 2013,7:00 pm,Brooklyn Nets,89,Indiana Pacers,84,Box Score,OT,
Mon Feb 11 2013,7:00 pm,Washington Wizards,102,Milwaukee Bucks,90,Box Score,,
Mon Feb 11 2013,7:00 pm,Los Angeles Clippers,107,Philadelphia 76ers,90,Box Score,,
Tue Feb 12 2013,7:30 pm,Houston Rockets,116,Golden State Warriors,107,Box Score,,
Tue Feb 12 2013,7:30 pm,Phoenix Suns,85,Los Angeles Lakers,91,Box Score,,
Tue Feb 12 2013,7:00 pm,Sacramento Kings,101,Memphis Grizzlies,108,Box Score,,
Tue Feb 12 2013,7:30 pm,Portland Trail Blazers,104,Miami Heat,117,Box Score,,
Tue Feb 12 2013,7:00 pm,Denver Nuggets,108,Toronto Raptors,109,Box Score,,
Tue Feb 12 2013,7:00 pm,Oklahoma City Thunder,94,Utah Jazz,109,Box Score,,
Wed Feb 13 2013,7:30 pm,Chicago Bulls,69,Boston Celtics,71,Box Score,,
Wed Feb 13 2013,7:30 pm,Denver Nuggets,108,Brooklyn Nets,119,Box Score,,
Wed Feb 13 2013,7:00 pm,San Antonio Spurs,96,Cleveland Cavaliers,95,Box Score,,
Wed Feb 13 2013,7:30 pm,Sacramento Kings,100,Dallas Mavericks,123,Box Score,,
Wed Feb 13 2013,7:30 pm,Washington Wizards,85,Detroit Pistons,96,Box Score,,
Wed Feb 13 2013,7:00 pm,Charlotte Bobcats,77,Indiana Pacers,101,Box Score,,
Wed Feb 13 2013,7:30 pm,Houston Rockets,96,Los Angeles Clippers,106,Box Score,,
Wed Feb 13 2013,7:00 pm,Philadelphia 76ers,92,Milwaukee Bucks,94,Box Score,,
Wed Feb 13 2013,7:00 pm,Utah Jazz,97,Minnesota Timberwolves,93,Box Score,,
Wed Feb 13 2013,7:00 pm,Portland Trail Blazers,63,New Orleans Hornets,99,Box Score,,
Wed Feb 13 2013,7:30 pm,Toronto Raptors,92,New York Knicks,88,Box Score,,
Wed Feb 13 2013,7:00 pm,Atlanta Hawks,108,Orlando Magic,76,Box Score,,
Thu Feb 14 2013,7:30 pm,Los Angeles Clippers,125,Los Angeles Lakers,101,Box Score,,
Thu Feb 14 2013,7:00 pm,Miami Heat,110,Oklahoma City Thunder,100,Box Score,,
Tue Feb 19 2013,7:30 pm,Milwaukee Bucks,111,Brooklyn Nets,113,Box Score,OT,
Tue Feb 19 2013,7:00 pm,Boston Celtics,90,Denver Nuggets,97,Box Score,,
Tue Feb 19 2013,7:30 pm,Memphis Grizzlies,105,Detroit Pistons,91,Box Score,,
Tue Feb 19 2013,7:00 pm,Chicago Bulls,96,New Orleans Hornets,87,Box Score,,
Tue Feb 19 2013,7:00 pm,Charlotte Bobcats,105,Orlando Magic,92,Box Score,,
Tue Feb 19 2013,7:00 pm,Phoenix Suns,102,Portland Trail Blazers,98,Box Score,,
Tue Feb 19 2013,7:00 pm,San Antonio Spurs,108,Sacramento Kings,102,Box Score,,
Tue Feb 19 2013,7:00 pm,Golden State Warriors,101,Utah Jazz,115,Box Score,,
Tue Feb 19 2013,7:00 pm,Toronto Raptors,96,Washington Wizards,88,Box Score,,
Wed Feb 20 2013,8:00 pm,Miami Heat,103,Atlanta Hawks,90,Box Score,,
Wed Feb 20 2013,7:00 pm,Detroit Pistons,105,Charlotte Bobcats,99,Box Score,,
Wed Feb 20 2013,8:00 pm,New Orleans Hornets,100,Cleveland Cavaliers,105,Box Score,,
Wed Feb 20 2013,7:30 pm,Orlando Magic,96,Dallas Mavericks,111,Box Score,,
Wed Feb 20 2013,7:30 pm,Phoenix Suns,98,Golden State Warriors,108,Box Score,,
Wed Feb 20 2013,7:00 pm,Oklahoma City Thunder,119,Houston Rockets,122,Box Score,,
Wed Feb 20 2013,7:00 pm,New York Knicks,91,Indiana Pacers,125,Box Score,,
Wed Feb 20 2013,7:30 pm,Boston Celtics,99,Los Angeles Lakers,113,Box Score,,
Wed Feb 20 2013,7:00 pm,Brooklyn Nets,97,Milwaukee Bucks,94,Box Score,,
Wed Feb 20 2013,7:00 pm,Philadelphia 76ers,87,Minnesota Timberwolves,94,Box Score,,
Wed Feb 20 2013,7:00 pm,Memphis Grizzlies,88,Toronto Raptors,82,Box Score,,
Thu Feb 21 2013,7:00 pm,Miami Heat,86,Chicago Bulls,67,Box Score,,
Thu Feb 21 2013,7:30 pm,San Antonio Spurs,116,Los Angeles Clippers,90,Box Score,,
Fri Feb 22 2013,7:30 pm,Sacramento Kings,108,Atlanta Hawks,122,Box Score,,
Fri Feb 22 2013,7:30 pm,Houston Rockets,106,Brooklyn Nets,96,Box Score,,
Fri Feb 22 2013,7:00 pm,Chicago Bulls,105,Charlotte Bobcats,75,Box Score,,
Fri Feb 22 2013,7:30 pm,San Antonio Spurs,101,Golden State Warriors,107,Box Score,OT,
Fri Feb 22 2013,7:00 pm,Detroit Pistons,82,Indiana Pacers,114,Box Score,,
Fri Feb 22 2013,7:30 pm,Portland Trail Blazers,107,Los Angeles Lakers,111,Box Score,,
Fri Feb 22 2013,7:00 pm,Orlando Magic,82,Memphis Grizzlies,88,Box Score,,
Fri Feb 22 2013,7:00 pm,Dallas Mavericks,104,New Orleans Hornets,100,Box Score,,
Fri Feb 22 2013,7:00 pm,Minnesota Timberwolves,111,Oklahoma City Thunder,127,Box Score,,
Fri Feb 22 2013,7:00 pm,Boston Celtics,113,Phoenix Suns,88,Box Score,,
Fri Feb 22 2013,7:00 pm,New York Knicks,98,Toronto Raptors,100,Box Score,,
Fri Feb 22 2013,7:00 pm,Denver Nuggets,113,Washington Wizards,119,Box Score,,
Sat Feb 23 2013,7:00 pm,Denver Nuggets,113,Charlotte Bobcats,99,Box Score,,
Sat Feb 23 2013,7:30 pm,Indiana Pacers,90,Detroit Pistons,72,Box Score,,
Sat Feb 23 2013,7:30 pm,Utah Jazz,94,Los Angeles Clippers,107,Box Score,,
Sat Feb 23 2013,7:30 pm,Atlanta Hawks,103,Milwaukee Bucks,102,Box Score,,
Sat Feb 23 2013,7:00 pm,Cleveland Cavaliers,118,Orlando Magic,94,Box Score,,
Sat Feb 23 2013,7:30 pm,Miami Heat,114,Philadelphia 76ers,90,Box Score,,
Sat Feb 23 2013,7:00 pm,Houston Rockets,103,Washington Wizards,105,Box Score,,
Sun Feb 24 2013,7:00 pm,Memphis Grizzlies,76,Brooklyn Nets,72,Box Score,,
Sun Feb 24 2013,12:00 pm,Los Angeles Lakers,103,Dallas Mavericks,99,Box Score,,
Sun Feb 24 2013,6:00 pm,Cleveland Cavaliers,105,Miami Heat,109,Box Score,,
Sun Feb 24 2013,2:30 pm,Golden State Warriors,100,Minnesota Timberwolves,99,Box Score,,
Sun Feb 24 2013,5:00 pm,Sacramento Kings,95,New Orleans Hornets,110,Box Score,,
Sun Feb 24 2013,7:00 pm,Philadelphia 76ers,93,New York Knicks,99,Box Score,,
Sun Feb 24 2013,8:30 pm,Chicago Bulls,72,Oklahoma City Thunder,102,Box Score,,
Sun Feb 24 2013,6:00 pm,San Antonio Spurs,97,Phoenix Suns,87,Box Score,,
Sun Feb 24 2013,6:00 pm,Boston Celtics,86,Portland Trail Blazers,92,Box Score,,
Mon Feb 25 2013,7:00 pm,Los Angeles Lakers,108,Denver Nuggets,119,Box Score,,
Mon Feb 25 2013,7:30 pm,Atlanta Hawks,114,Detroit Pistons,103,Box Score,,
Mon Feb 25 2013,7:00 pm,Washington Wizards,90,Toronto Raptors,84,Box Score,,
Mon Feb 25 2013,7:00 pm,Boston Celtics,110,Utah Jazz,107,Box Score,OT,
Tue Feb 26 2013,7:00 pm,Cleveland Cavaliers,101,Chicago Bulls,98,Box Score,,
Tue Feb 26 2013,7:30 pm,Milwaukee Bucks,95,Dallas Mavericks,90,Box Score,,
