Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Wed Jan 12 2011,7:30 PM,Miami Heat,105,Los Angeles Clippers,111,Box Score,,
Wed Jan 12 2011,7:00 PM,San Antonio Spurs,91,Milwaukee Bucks,84,Box Score,,
Wed Jan 12 2011,7:00 PM,Orlando Magic,89,New Orleans Hornets,92,Box Score,OT,
Wed Jan 12 2011,7:00 PM,New Jersey Nets,109,Phoenix Suns,118,Box Score,OT,
Wed Jan 12 2011,7:00 PM,Atlanta Hawks,104,Toronto Raptors,101,Box Score,,
Wed Jan 12 2011,7:00 PM,New York Knicks,125,Utah Jazz,131,Box Score,,
Thu Jan 13 2011,8:30 PM,Miami Heat,102,Denver Nuggets,130,Box Score,,
Thu Jan 13 2011,7:00 PM,Washington Wizards,97,Minnesota Timberwolves,109,Box Score,,
Thu Jan 13 2011,7:00 PM,Orlando Magic,124,Oklahoma City Thunder,125,Box Score,,
Fri Jan 14 2011,7:30 PM,Charlotte Bobcats,94,Boston Celtics,99,Box Score,,
Fri Jan 14 2011,7:30 PM,Los Angeles Clippers,112,Golden State Warriors,122,Box Score,,
Fri Jan 14 2011,7:30 PM,New Orleans Hornets,110,Houston Rockets,105,Box Score,OT,
Fri Jan 14 2011,7:00 PM,Chicago Bulls,99,Indiana Pacers,86,Box Score,,
Fri Jan 14 2011,7:30 PM,New Jersey Nets,88,Los Angeles Lakers,100,Box Score,,
Fri Jan 14 2011,7:30 PM,Sacramento Kings,93,New York Knicks,83,Box Score,,
Fri Jan 14 2011,7:00 PM,Milwaukee Bucks,94,Philadelphia 76ers,95,Box Score,,
Fri Jan 14 2011,8:30 PM,Portland Trail Blazers,111,Phoenix Suns,115,Box Score,,
Fri Jan 14 2011,7:00 PM,Dallas Mavericks,89,San Antonio Spurs,101,Box Score,,
Fri Jan 14 2011,7:00 PM,Detroit Pistons,101,Toronto Raptors,95,Box Score,,
Fri Jan 14 2011,7:00 PM,Cleveland Cavaliers,99,Utah Jazz,121,Box Score,,
Sat Jan 15 2011,7:00 PM,Houston Rockets,112,Atlanta Hawks,106,Box Score,,
Sat Jan 15 2011,7:00 PM,New Orleans Hornets,88,Charlotte Bobcats,81,Box Score,,
Sat Jan 15 2011,7:00 PM,Miami Heat,96,Chicago Bulls,99,Box Score,,
Sat Jan 15 2011,7:00 PM,Cleveland Cavaliers,99,Denver Nuggets,127,Box Score,,
Sat Jan 15 2011,7:30 PM,Sacramento Kings,106,Detroit Pistons,110,Box Score,,
Sat Jan 15 2011,7:00 PM,Dallas Mavericks,70,Memphis Grizzlies,89,Box Score,,
Sat Jan 15 2011,7:00 PM,Orlando Magic,108,Minnesota Timberwolves,99,Box Score,,
Sat Jan 15 2011,7:00 PM,New Jersey Nets,89,Portland Trail Blazers,96,Box Score,,
Sat Jan 15 2011,7:00 PM,Toronto Raptors,95,Washington Wizards,98,Box Score,,
Sun Jan 16 2011,12:30 PM,Los Angeles Lakers,92,Los Angeles Clippers,99,Box Score,,
Sun Jan 16 2011,8:00 PM,Denver Nuggets,97,San Antonio Spurs,110,Box Score,,
Mon Jan 17 2011,4:00 PM,Sacramento Kings,98,Atlanta Hawks,100,Box Score,,
Mon Jan 17 2011,8:00 PM,Orlando Magic,106,Boston Celtics,109,Box Score,,
Mon Jan 17 2011,3:30 PM,Dallas Mavericks,89,Detroit Pistons,103,Box Score,,
Mon Jan 17 2011,1:00 PM,New Jersey Nets,100,Golden State Warriors,109,Box Score,,
Mon Jan 17 2011,2:00 PM,Milwaukee Bucks,84,Houston Rockets,93,Box Score,,
Mon Jan 17 2011,12:30 PM,Indiana Pacers,107,Los Angeles Clippers,114,Box Score,,
Mon Jan 17 2011,7:30 PM,Oklahoma City Thunder,94,Los Angeles Lakers,101,Box Score,,
Mon Jan 17 2011,12:00 PM,Chicago Bulls,96,Memphis Grizzlies,84,Box Score,,
Mon Jan 17 2011,2:00 PM,Toronto Raptors,81,New Orleans Hornets,85,Box Score,,
Mon Jan 17 2011,1:00 PM,Phoenix Suns,129,New York Knicks,121,Box Score,,
Mon Jan 17 2011,2:00 PM,Charlotte Bobcats,92,Philadelphia 76ers,96,Box Score,OT,
Mon Jan 17 2011,7:00 PM,Minnesota Timberwolves,102,Portland Trail Blazers,113,Box Score,,
Mon Jan 17 2011,1:00 PM,Utah Jazz,101,Washington Wizards,108,Box Score,,
Tue Jan 18 2011,7:00 PM,Charlotte Bobcats,83,Chicago Bulls,82,Box Score,,
Tue Jan 18 2011,7:30 PM,Atlanta Hawks,93,Miami Heat,89,Box Score,OT,
Wed Jan 19 2011,7:30 PM,Detroit Pistons,82,Boston Celtics,86,Box Score,,
Wed Jan 19 2011,7:00 PM,Phoenix Suns,106,Cleveland Cavaliers,98,Box Score,,
Wed Jan 19 2011,8:00 PM,Los Angeles Lakers,100,Dallas Mavericks,109,Box Score,,
Wed Jan 19 2011,7:00 PM,Oklahoma City Thunder,107,Denver Nuggets,112,Box Score,,
Wed Jan 19 2011,7:30 PM,Indiana Pacers,108,Golden State Warriors,110,Box Score,,
Wed Jan 19 2011,7:30 PM,New York Knicks,89,Houston Rockets,104,Box Score,,
Wed Jan 19 2011,7:30 PM,Minnesota Timberwolves,111,Los Angeles Clippers,126,Box Score,,
Wed Jan 19 2011,7:00 PM,Washington Wizards,87,Milwaukee Bucks,100,Box Score,,
Wed Jan 19 2011,7:00 PM,Utah Jazz,95,New Jersey Nets,103,Box Score,,
Wed Jan 19 2011,7:00 PM,Memphis Grizzlies,102,New Orleans Hornets,103,Box Score,OT,
Wed Jan 19 2011,7:00 PM,Philadelphia 76ers,98,Orlando Magic,99,Box Score,OT,
Wed Jan 19 2011,7:00 PM,Portland Trail Blazers,94,Sacramento Kings,90,Box Score,OT,
Wed Jan 19 2011,7:30 PM,Toronto Raptors,95,San Antonio Spurs,104,Box Score,,
Thu Jan 20 2011,7:00 PM,Philadelphia 76ers,97,Charlotte Bobcats,100,Box Score,,
Thu Jan 20 2011,7:00 PM,Dallas Mavericks,77,Chicago Bulls,82,Box Score,,
Thu Jan 20 2011,7:30 PM,Los Angeles Clippers,93,Portland Trail Blazers,108,Box Score,,
Fri Jan 21 2011,7:30 PM,New Orleans Hornets,100,Atlanta Hawks,59,Box Score,,
Fri Jan 21 2011,7:30 PM,Utah Jazz,86,Boston Celtics,110,Box Score,,
Fri Jan 21 2011,7:30 PM,Milwaukee Bucks,102,Cleveland Cavaliers,88,Box Score,,
Fri Jan 21 2011,8:30 PM,Los Angeles Lakers,107,Denver Nuggets,97,Box Score,,
Fri Jan 21 2011,7:30 PM,Sacramento Kings,112,Golden State Warriors,119,Box Score,OT,
Fri Jan 21 2011,7:00 PM,Houston Rockets,110,Memphis Grizzlies,115,Box Score,,
Fri Jan 21 2011,7:00 PM,Detroit Pistons,74,New Jersey Nets,89,Box Score,,
Fri Jan 21 2011,7:00 PM,Toronto Raptors,72,Orlando Magic,112,Box Score,,
Fri Jan 21 2011,7:00 PM,New York Knicks,92,San Antonio Spurs,101,Box Score,,
Fri Jan 21 2011,7:00 PM,Phoenix Suns,109,Washington Wizards,91,Box Score,,
Sat Jan 22 2011,7:00 PM,Atlanta Hawks,103,Charlotte Bobcats,87,Box Score,,
Sat Jan 22 2011,7:00 PM,Cleveland Cavaliers,79,Chicago Bulls,92,Box Score,,
Sat Jan 22 2011,7:30 PM,Phoenix Suns,74,Detroit Pistons,75,Box Score,,
Sat Jan 22 2011,7:30 PM,Orlando Magic,118,Houston Rockets,104,Box Score,,
Sat Jan 22 2011,7:30 PM,Golden State Warriors,109,Los Angeles Clippers,113,Box Score,,
Sat Jan 22 2011,7:30 PM,Toronto Raptors,103,Miami Heat,120,Box Score,,
Sat Jan 22 2011,7:30 PM,Memphis Grizzlies,94,Milwaukee Bucks,81,Box Score,,
Sat Jan 22 2011,7:00 PM,Dallas Mavericks,87,New Jersey Nets,86,Box Score,,
Sat Jan 22 2011,7:00 PM,San Antonio Spurs,72,New Orleans Hornets,96,Box Score,,
Sat Jan 22 2011,7:00 PM,New York Knicks,98,Oklahoma City Thunder,101,Box Score,,
Sat Jan 22 2011,7:30 PM,Utah Jazz,85,Philadelphia 76ers,96,Box Score,,
Sat Jan 22 2011,7:00 PM,Indiana Pacers,92,Portland Trail Blazers,97,Box Score,,
Sat Jan 22 2011,7:00 PM,Boston Celtics,83,Washington Wizards,85,Box Score,,
Sun Jan 23 2011,6:00 PM,Indiana Pacers,107,Denver Nuggets,121,Box Score,,
Mon Jan 24 2011,7:00 PM,Milwaukee Bucks,83,Chicago Bulls,92,Box Score,,
Mon Jan 24 2011,7:30 PM,San Antonio Spurs,113,Golden State Warriors,102,Box Score,,
Mon Jan 24 2011,7:00 PM,Houston Rockets,129,Minnesota Timberwolves,125,Box Score,,
Mon Jan 24 2011,7:00 PM,Cleveland Cavaliers,101,New Jersey Nets,103,Box Score,,
Mon Jan 24 2011,7:00 PM,Oklahoma City Thunder,89,New Orleans Hornets,91,Box Score,,
Mon Jan 24 2011,7:30 PM,Washington Wizards,106,New York Knicks,115,Box Score,,
Mon Jan 24 2011,7:00 PM,Detroit Pistons,103,Orlando Magic,96,Box Score,,
Mon Jan 24 2011,7:00 PM,Phoenix Suns,95,Philadelphia 76ers,105,Box Score,,
Mon Jan 24 2011,7:00 PM,Sacramento Kings,96,Portland Trail Blazers,81,Box Score,,
Mon Jan 24 2011,7:00 PM,Memphis Grizzlies,100,Toronto Raptors,98,Box Score,,
Tue Jan 25 2011,7:30 PM,Cleveland Cavaliers,95,Boston Celtics,112,Box Score,,
Tue Jan 25 2011,7:30 PM,Los Angeles Clippers,105,Dallas Mavericks,112,Box Score,,
Tue Jan 25 2011,7:30 PM,Utah Jazz,91,Los Angeles Lakers,120,Box Score,,
Tue Jan 25 2011,7:00 PM,Charlotte Bobcats,94,Sacramento Kings,89,Box Score,,
Tue Jan 25 2011,7:00 PM,Denver Nuggets,120,Washington Wizards,109,Box Score,,
Wed Jan 26 2011,7:30 PM,Denver Nuggets,109,Detroit Pistons,100,Box Score,,
Wed Jan 26 2011,7:30 PM,New Orleans Hornets,112,Golden State Warriors,103,Box Score,,
Wed Jan 26 2011,7:30 PM,Los Angeles Clippers,83,Houston Rockets,96,Box Score,,
Wed Jan 26 2011,7:00 PM,Orlando Magic,111,Indiana Pacers,96,Box Score,,
Wed Jan 26 2011,7:00 PM,Atlanta Hawks,90,Milwaukee Bucks,98,Box Score,,
Wed Jan 26 2011,7:00 PM,Oklahoma City Thunder,118,Minnesota Timberwolves,117,Box Score,OT,
Wed Jan 26 2011,7:00 PM,Memphis Grizzlies,88,New Jersey Nets,93,Box Score,,
Wed Jan 26 2011,7:00 PM,Charlotte Bobcats,114,Phoenix Suns,107,Box Score,,
Wed Jan 26 2011,7:00 PM,Philadelphia 76ers,107,Toronto Raptors,94,Box Score,,
Wed Jan 26 2011,7:30 PM,San Antonio Spurs,112,Utah Jazz,105,Box Score,,
Thu Jan 27 2011,7:30 PM,Houston Rockets,106,Dallas Mavericks,111,Box Score,,
Thu Jan 27 2011,8:00 PM,Miami Heat,88,New York Knicks,93,Box Score,,
Thu Jan 27 2011,7:30 PM,Boston Celtics,88,Portland Trail Blazers,78,Box Score,,
Fri Jan 28 2011,7:30 PM,New York Knicks,102,Atlanta Hawks,111,Box Score,,
Fri Jan 28 2011,7:00 PM,Orlando Magic,90,Chicago Bulls,99,Box Score,,
Fri Jan 28 2011,7:30 PM,Denver Nuggets,117,Cleveland Cavaliers,103,Box Score,,
Fri Jan 28 2011,7:30 PM,Charlotte Bobcats,121,Golden State Warriors,113,Box Score,OT,
Fri Jan 28 2011,7:00 PM,New Jersey Nets,92,Indiana Pacers,124,Box Score,,
Fri Jan 28 2011,7:30 PM,Sacramento Kings,100,Los Angeles Lakers,95,Box Score,,
Fri Jan 28 2011,7:30 PM,Detroit Pistons,87,Miami Heat,88,Box Score,,
Fri Jan 28 2011,7:00 PM,Washington Wizards,117,Oklahoma City Thunder,124,Box Score,2OT,
Fri Jan 28 2011,7:00 PM,Memphis Grizzlies,99,Philadelphia 76ers,94,Box Score,,
Fri Jan 28 2011,8:30 PM,Boston Celtics,71,Phoenix Suns,88,Box Score,,
Fri Jan 28 2011,7:00 PM,Milwaukee Bucks,116,Toronto Raptors,110,Box Score,OT,
Fri Jan 28 2011,7:00 PM,Minnesota Timberwolves,100,Utah Jazz,108,Box Score,,
Sat Jan 29 2011,7:00 PM,Indiana Pacers,89,Chicago Bulls,110,Box Score,,
Sat Jan 29 2011,7:30 PM,Atlanta Hawks,91,Dallas Mavericks,102,Box Score,,
Sat Jan 29 2011,7:30 PM,Charlotte Bobcats,88,Los Angeles Clippers,103,Box Score,,
Sat Jan 29 2011,7:00 PM,Washington Wizards,93,Memphis Grizzlies,107,Box Score,,
Sat Jan 29 2011,7:30 PM,New Jersey Nets,81,Milwaukee Bucks,91,Box Score,,
Sat Jan 29 2011,7:00 PM,Toronto Raptors,87,Minnesota Timberwolves,103,Box Score,,
Sat Jan 29 2011,7:00 PM,New Orleans Hornets,96,Sacramento Kings,102,Box Score,,
Sat Jan 29 2011,7:30 PM,Houston Rockets,95,San Antonio Spurs,108,Box Score,,
Sun Jan 30 2011,7:00 PM,Utah Jazz,81,Golden State Warriors,96,Box Score,,
Sun Jan 30 2011,12:30 PM,Boston Celtics,109,Los Angeles Lakers,96,Box Score,,
Sun Jan 30 2011,7:30 PM,Detroit Pistons,106,New York Knicks,124,Box Score,,
Sun Jan 30 2011,12:00 PM,Miami Heat,108,Oklahoma City Thunder,103,Box Score,,
Sun Jan 30 2011,6:00 PM,Cleveland Cavaliers,87,Orlando Magic,103,Box Score,,
Sun Jan 30 2011,6:00 PM,Denver Nuggets,99,Philadelphia 76ers,110,Box Score,,
Sun Jan 30 2011,6:00 PM,New Orleans Hornets,102,Phoenix Suns,104,Box Score,,
Mon Jan 31 2011,7:30 PM,Washington Wizards,92,Dallas Mavericks,102,Box Score,,
Mon Jan 31 2011,7:00 PM,Toronto Raptors,93,Indiana Pacers,104,Box Score,,
Mon Jan 31 2011,7:30 PM,Milwaukee Bucks,98,Los Angeles Clippers,105,Box Score,,
Mon Jan 31 2011,7:00 PM,Orlando Magic,97,Memphis Grizzlies,100,Box Score,,
Mon Jan 31 2011,7:30 PM,Cleveland Cavaliers,90,Miami Heat,117,Box Score,,
Mon Jan 31 2011,7:00 PM,Denver Nuggets,99,New Jersey Nets,115,Box Score,,
Mon Jan 31 2011,7:00 PM,Charlotte Bobcats,78,Utah Jazz,83,Box Score,,
Tue Feb 1 2011,7:30 PM,Houston Rockets,106,Los Angeles Lakers,114,Box Score,OT,
Tue Feb 1 2011,7:00 PM,Washington Wizards,89,New Orleans Hornets,97,Box Score,,
Tue Feb 1 2011,7:00 PM,San Antonio Spurs,86,Portland Trail Blazers,99,Box Score,,
Tue Feb 1 2011,7:00 PM,Boston Celtics,95,Sacramento Kings,90,Box Score,,
Wed Feb 2 2011,7:00 PM,Toronto Raptors,87,Atlanta Hawks,100,Box Score,,
Wed Feb 2 2011,7:00 PM,Indiana Pacers,117,Cleveland Cavaliers,112,Box Score,,
Wed Feb 2 2011,7:00 PM,Portland Trail Blazers,90,Denver Nuggets,109,Box Score,,
Wed Feb 2 2011,7:30 PM,Charlotte Bobcats,97,Detroit Pistons,87,Box Score,,
Wed Feb 2 2011,7:30 PM,Chicago Bulls,106,Los Angeles Clippers,88,Box Score,,
Wed Feb 2 2011,7:00 PM,Memphis Grizzlies,102,Minnesota Timberwolves,84,Box Score,,
Wed Feb 2 2011,7:00 PM,Philadelphia 76ers,106,New Jersey Nets,92,Box Score,,
Wed Feb 2 2011,7:30 PM,Dallas Mavericks,113,New York Knicks,97,Box Score,,
Wed Feb 2 2011,7:00 PM,New Orleans Hornets,93,Oklahoma City Thunder,104,Box Score,,
Wed Feb 2 2011,7:00 PM,Milwaukee Bucks,77,Phoenix Suns,92,Box Score,,
Wed Feb 2 2011,7:00 PM,Houston Rockets,97,Utah Jazz,96,Box Score,,
Thu Feb 3 2011,7:30 PM,Milwaukee Bucks,94,Golden State Warriors,100,Box Score,,
Thu Feb 3 2011,7:30 PM,San Antonio Spurs,89,Los Angeles Lakers,88,Box Score,,
Thu Feb 3 2011,8:00 PM,Miami Heat,104,Orlando Magic,100,Box Score,,
Fri Feb 4 2011,7:30 PM,Los Angeles Clippers,100,Atlanta Hawks,101,Box Score,,
Fri Feb 4 2011,8:00 PM,Dallas Mavericks,101,Boston Celtics,97,Box Score,,
Fri Feb 4 2011,7:00 PM,Miami Heat,109,Charlotte Bobcats,97,Box Score,,
Fri Feb 4 2011,8:30 PM,Utah Jazz,113,Denver Nuggets,106,Box Score,,
Fri Feb 4 2011,7:30 PM,New Jersey Nets,82,Detroit Pistons,92,Box Score,,
Fri Feb 4 2011,7:00 PM,Portland Trail Blazers,87,Indiana Pacers,100,Box Score,,
Fri Feb 4 2011,7:00 PM,Cleveland Cavaliers,105,Memphis Grizzlies,112,Box Score,,
Fri Feb 4 2011,7:00 PM,New York Knicks,98,Philadelphia 76ers,100,Box Score,,
Fri Feb 4 2011,7:00 PM,Oklahoma City Thunder,111,Phoenix Suns,107,Box Score,,
Fri Feb 4 2011,7:00 PM,San Antonio Spurs,113,Sacramento Kings,100,Box Score,,
Fri Feb 4 2011,7:00 PM,Minnesota Timberwolves,100,Toronto Raptors,111,Box Score,,
Fri Feb 4 2011,7:00 PM,Orlando Magic,110,Washington Wizards,92,Box Score,,
Sat Feb 5 2011,7:00 PM,Dallas Mavericks,101,Charlotte Bobcats,92,Box Score,,
Sat Feb 5 2011,7:30 PM,Portland Trail Blazers,111,Cleveland Cavaliers,105,Box Score,,
Sat Feb 5 2011,7:30 PM,Chicago Bulls,90,Golden State Warriors,101,Box Score,,
Sat Feb 5 2011,7:30 PM,Memphis Grizzlies,93,Houston Rockets,95,Box Score,OT,
Sat Feb 5 2011,7:30 PM,Detroit Pistons,89,Milwaukee Bucks,78,Box Score,,
Sat Feb 5 2011,7:30 PM,Denver Nuggets,113,Minnesota Timberwolves,100,Box Score,,
Sat Feb 5 2011,7:00 PM,Los Angeles Lakers,101,New Orleans Hornets,95,Box Score,,
Sat Feb 5 2011,7:00 PM,Oklahoma City Thunder,121,Utah Jazz,105,Box Score,,
Sat Feb 5 2011,7:00 PM,Atlanta Hawks,99,Washington Wizards,92,Box Score,,
Sun Feb 6 2011,2:30 PM,Orlando Magic,80,Boston Celtics,91,Box Score,,
Sun Feb 6 2011,12:00 PM,Los Angeles Clippers,79,Miami Heat,97,Box Score,,
Sun Feb 6 2011,12:00 PM,Indiana Pacers,105,New Jersey Nets,86,Box Score,,
Sun Feb 6 2011,12:00 PM,Philadelphia 76ers,103,New York Knicks,117,Box Score,,
Mon Feb 7 2011,7:00 PM,Boston Celtics,89,Charlotte Bobcats,94,Box Score,,
Mon Feb 7 2011,7:30 PM,Cleveland Cavaliers,96,Dallas Mavericks,99,Box Score,,
Mon Feb 7 2011,7:00 PM,Houston Rockets,108,Denver Nuggets,103,Box Score,,
Mon Feb 7 2011,7:30 PM,Phoenix Suns,104,Golden State Warriors,92,Box Score,,
Mon Feb 7 2011,7:00 PM,Los Angeles Lakers,93,Memphis Grizzlies,84,Box Score,,
Mon Feb 7 2011,7:00 PM,Minnesota Timberwolves,104,New Orleans Hornets,92,Box Score,,
Mon Feb 7 2011,7:00 PM,Chicago Bulls,103,Portland Trail Blazers,109,Box Score,,
Mon Feb 7 2011,7:00 PM,Utah Jazz,107,Sacramento Kings,104,Box Score,,
Tue Feb 8 2011,7:00 PM,Philadelphia 76ers,117,Atlanta Hawks,83,Box Score,,
Tue Feb 8 2011,7:30 PM,San Antonio Spurs,100,Detroit Pistons,89,Box Score,,
Tue Feb 8 2011,7:30 PM,Minnesota Timberwolves,112,Houston Rockets,108,Box Score,,
Tue Feb 8 2011,7:30 PM,Indiana Pacers,112,Miami Heat,117,Box Score,,
Tue Feb 8 2011,7:00 PM,Toronto Raptors,74,Milwaukee Bucks,92,Box Score,,
Tue Feb 8 2011,7:00 PM,Memphis Grizzlies,105,Oklahoma City Thunder,101,Box Score,OT,
Tue Feb 8 2011,7:00 PM,Los Angeles Clippers,85,Orlando Magic,101,Box Score,,
Wed Feb 9 2011,7:00 PM,Detroit Pistons,103,Cleveland Cavaliers,94,Box Score,,
Wed Feb 9 2011,7:30 PM,Denver Nuggets,114,Golden State Warriors,116,Box Score,,
Wed Feb 9 2011,7:00 PM,Charlotte Bobcats,103,Indiana Pacers,104,Box Score,,
Wed Feb 9 2011,7:00 PM,New Orleans Hornets,101,New Jersey Nets,103,Box Score,OT,
Wed Feb 9 2011,7:30 PM,Los Angeles Clippers,116,New York Knicks,108,Box Score,,
Wed Feb 9 2011,7:00 PM,Orlando Magic,99,Philadelphia 76ers,95,Box Score,,
Wed Feb 9 2011,7:00 PM,Dallas Mavericks,102,Sacramento Kings,100,Box Score,,
Wed Feb 9 2011,7:00 PM,San Antonio Spurs,111,Toronto Raptors,100,Box Score,,
Wed Feb 9 2011,7:00 PM,Chicago Bulls,91,Utah Jazz,86,Box Score,,
Wed Feb 9 2011,7:00 PM,Milwaukee Bucks,85,Washington Wizards,100,Box Score,,
Thu Feb 10 2011,8:00 PM,Los Angeles Lakers,92,Boston Celtics,86,Box Score,,
Thu Feb 10 2011,8:30 PM,Dallas Mavericks,120,Denver Nuggets,121,Box Score,,
Thu Feb 10 2011,7:00 PM,Golden State Warriors,88,Phoenix Suns,112,Box Score,,
Fri Feb 11 2011,7:00 PM,New Jersey Nets,94,Charlotte Bobcats,89,Box Score,,
Fri Feb 11 2011,7:30 PM,Los Angeles Clippers,119,Cleveland Cavaliers,126,Box Score,OT,
Fri Feb 11 2011,7:30 PM,Miami Heat,106,Detroit Pistons,92,Box Score,,
Fri Feb 11 2011,7:00 PM,Minnesota Timberwolves,105,Indiana Pacers,116,Box Score,,
Fri Feb 11 2011,7:00 PM,Milwaukee Bucks,86,Memphis Grizzlies,89,Box Score,,
Fri Feb 11 2011,8:00 PM,Los Angeles Lakers,113,New York Knicks,96,Box Score,,
Fri Feb 11 2011,7:00 PM,New Orleans Hornets,99,Orlando Magic,93,Box Score,,
Fri Feb 11 2011,7:00 PM,San Antonio Spurs,71,Philadelphia 76ers,77,Box Score,,
Fri Feb 11 2011,7:00 PM,Portland Trail Blazers,102,Toronto Raptors,96,Box Score,,
Fri Feb 11 2011,8:30 PM,Phoenix Suns,95,Utah Jazz,83,Box Score,,
Sat Feb 12 2011,7:00 PM,Charlotte Bobcats,88,Atlanta Hawks,86,Box Score,,
Sat Feb 12 2011,7:30 PM,Dallas Mavericks,106,Houston Rockets,102,Box Score,,
Sat Feb 12 2011,7:30 PM,Indiana Pacers,103,Milwaukee Bucks,97,Box Score,,
Sat Feb 12 2011,7:00 PM,Philadelphia 76ers,107,Minnesota Timberwolves,87,Box Score,,
Sat Feb 12 2011,7:00 PM,New York Knicks,105,New Jersey Nets,95,Box Score,,
Sat Feb 12 2011,7:00 PM,Chicago Bulls,97,New Orleans Hornets,88,Box Score,,
Sat Feb 12 2011,7:00 PM,Oklahoma City Thunder,99,Sacramento Kings,97,Box Score,,
Sat Feb 12 2011,8:00 PM,San Antonio Spurs,118,Washington Wizards,94,Box Score,,
Sun Feb 13 2011,1:00 PM,Miami Heat,82,Boston Celtics,85,Box Score,,
Sun Feb 13 2011,6:00 PM,Washington Wizards,115,Cleveland Cavaliers,100,Box Score,,
Sun Feb 13 2011,6:00 PM,Portland Trail Blazers,105,Detroit Pistons,100,Box Score,,
Sun Feb 13 2011,5:00 PM,Oklahoma City Thunder,94,Golden State Warriors,100,Box Score,,
Sun Feb 13 2011,5:00 PM,Denver Nuggets,108,Memphis Grizzlies,116,Box Score,,
Sun Feb 13 2011,3:30 PM,Los Angeles Lakers,75,Orlando Magic,89,Box Score,,
Sun Feb 13 2011,6:00 PM,Sacramento Kings,113,Phoenix Suns,108,Box Score,,
Sun Feb 13 2011,6:00 PM,Los Angeles Clippers,93,Toronto Raptors,98,Box Score,,
Mon Feb 14 2011,7:00 PM,Los Angeles Lakers,89,Charlotte Bobcats,109,Box Score,,
Mon Feb 14 2011,7:30 PM,Atlanta Hawks,94,Detroit Pistons,79,Box Score,,
Mon Feb 14 2011,7:30 PM,Denver Nuggets,102,Houston Rockets,121,Box Score,,
Mon Feb 14 2011,7:00 PM,Los Angeles Clippers,78,Milwaukee Bucks,102,Box Score,,
Mon Feb 14 2011,7:00 PM,Portland Trail Blazers,95,Minnesota Timberwolves,81,Box Score,,
Mon Feb 14 2011,7:00 PM,San Antonio Spurs,102,New Jersey Nets,85,Box Score,,
Tue Feb 15 2011,7:00 PM,Charlotte Bobcats,94,Chicago Bulls,106,Box Score,,
Tue Feb 15 2011,7:30 PM,New Orleans Hornets,89,Golden State Warriors,102,Box Score,,
Tue Feb 15 2011,7:00 PM,Miami Heat,110,Indiana Pacers,103,Box Score,,
Tue Feb 15 2011,7:00 PM,Philadelphia 76ers,91,Memphis Grizzlies,102,Box Score,,
Tue Feb 15 2011,7:00 PM,Sacramento Kings,96,Oklahoma City Thunder,126,Box Score,,
Tue Feb 15 2011,7:00 PM,Utah Jazz,101,Phoenix Suns,102,Box Score,,
Wed Feb 16 2011,7:30 PM,New Jersey Nets,80,Boston Celtics,94,Box Score,,
Wed Feb 16 2011,7:30 PM,Los Angeles Lakers,99,Cleveland Cavaliers,104,Box Score,,
Wed Feb 16 2011,7:30 PM,Sacramento Kings,100,Dallas Mavericks,116,Box Score,,
Wed Feb 16 2011,7:30 PM,Indiana Pacers,109,Detroit Pistons,115,Box Score,OT,
Wed Feb 16 2011,7:30 PM,Philadelphia 76ers,114,Houston Rockets,105,Box Score,,
Wed Feb 16 2011,8:00 PM,Denver Nuggets,94,Milwaukee Bucks,87,Box Score,,
Wed Feb 16 2011,7:00 PM,Los Angeles Clippers,98,Minnesota Timberwolves,90,Box Score,,
Wed Feb 16 2011,7:30 PM,Atlanta Hawks,90,New York Knicks,102,Box Score,,
Wed Feb 16 2011,7:00 PM,Washington Wizards,76,Orlando Magic,101,Box Score,,
Wed Feb 16 2011,7:00 PM,New Orleans Hornets,96,Portland Trail Blazers,103,Box Score,,
Wed Feb 16 2011,7:00 PM,Miami Heat,103,Toronto Raptors,95,Box Score,,
Wed Feb 16 2011,7:00 PM,Golden State Warriors,107,Utah Jazz,100,Box Score,,
Thu Feb 17 2011,7:00 PM,San Antonio Spurs,99,Chicago Bulls,109,Box Score,,
Thu Feb 17 2011,8:30 PM,Dallas Mavericks,112,Phoenix Suns,106,Box Score,,
Tue Feb 22 2011,7:00 PM,Toronto Raptors,101,Charlotte Bobcats,114,Box Score,,
Tue Feb 22 2011,7:00 PM,Memphis Grizzlies,107,Denver Nuggets,120,Box Score,,
Tue Feb 22 2011,7:30 PM,Houston Rockets,108,Detroit Pistons,100,Box Score,,
Tue Feb 22 2011,7:30 PM,Boston Celtics,115,Golden State Warriors,93,Box Score,,
Tue Feb 22 2011,7:30 PM,Atlanta Hawks,80,Los Angeles Lakers,104,Box Score,,
Tue Feb 22 2011,7:30 PM,Sacramento Kings,97,Miami Heat,117,Box Score,,
Tue Feb 22 2011,7:00 PM,Minnesota Timberwolves,88,Milwaukee Bucks,94,Box Score,,
Tue Feb 22 2011,7:00 PM,Los Angeles Clippers,88,Oklahoma City Thunder,111,Box Score,,
Tue Feb 22 2011,7:00 PM,Indiana Pacers,113,Washington Wizards,96,Box Score,,
Wed Feb 23 2011,7:00 PM,Houston Rockets,124,Cleveland Cavaliers,119,Box Score,,
Wed Feb 23 2011,7:30 PM,Utah Jazz,99,Dallas Mavericks,118,Box Score,,
