Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Notes
Wed Jan 13 2010,7:00 PM,San Antonio Spurs,109,Oklahoma City Thunder,108,Box Score,OT,
Wed Jan 13 2010,7:00 PM,New York Knicks,93,Philadelphia 76ers,92,Box Score,,
Wed Jan 13 2010,7:00 PM,Milwaukee Bucks,108,Portland Trail Blazers,120,Box Score,,
Thu Jan 14 2010,8:00 PM,Chicago Bulls,96,Boston Celtics,83,Box Score,,
Thu Jan 14 2010,8:30 PM,Cleveland Cavaliers,96,Utah Jazz,97,Box Score,,
Fri Jan 15 2010,8:00 PM,Phoenix Suns,101,Atlanta Hawks,102,Box Score,,
Fri Jan 15 2010,7:00 PM,San Antonio Spurs,76,Charlotte Bobcats,92,Box Score,,
Fri Jan 15 2010,7:00 PM,Washington Wizards,119,Chicago Bulls,121,Box Score,2OT,
Fri Jan 15 2010,7:30 PM,Oklahoma City Thunder,98,Dallas Mavericks,99,Box Score,,
Fri Jan 15 2010,8:00 PM,New Orleans Hornets,104,Detroit Pistons,110,Box Score,OT,
Fri Jan 15 2010,7:30 PM,Milwaukee Bucks,113,Golden State Warriors,104,Box Score,,
Fri Jan 15 2010,7:30 PM,Miami Heat,115,Houston Rockets,106,Box Score,,
Fri Jan 15 2010,7:30 PM,Los Angeles Clippers,86,Los Angeles Lakers,126,Box Score,,
Fri Jan 15 2010,7:00 PM,Minnesota Timberwolves,110,Memphis Grizzlies,135,Box Score,,
Fri Jan 15 2010,8:00 PM,Indiana Pacers,121,New Jersey Nets,105,Box Score,,
Fri Jan 15 2010,8:00 PM,Toronto Raptors,112,New York Knicks,104,Box Score,,
Fri Jan 15 2010,7:00 PM,Sacramento Kings,86,Philadelphia 76ers,98,Box Score,,
Fri Jan 15 2010,7:30 PM,Orlando Magic,87,Portland Trail Blazers,102,Box Score,,
Sat Jan 16 2010,7:00 PM,Phoenix Suns,99,Charlotte Bobcats,125,Box Score,,
Sat Jan 16 2010,7:30 PM,New York Knicks,90,Detroit Pistons,94,Box Score,,
Sat Jan 16 2010,6:00 PM,New Orleans Hornets,101,Indiana Pacers,96,Box Score,,
Sat Jan 16 2010,7:30 PM,Cleveland Cavaliers,102,Los Angeles Clippers,101,Box Score,,
Sat Jan 16 2010,7:00 PM,San Antonio Spurs,86,Memphis Grizzlies,92,Box Score,,
Sat Jan 16 2010,7:00 PM,Miami Heat,80,Oklahoma City Thunder,98,Box Score,,
Sat Jan 16 2010,7:00 PM,Milwaukee Bucks,95,Utah Jazz,112,Box Score,,
Sat Jan 16 2010,7:00 PM,Sacramento Kings,86,Washington Wizards,96,Box Score,,
Sun Jan 17 2010,7:00 PM,Utah Jazz,112,Denver Nuggets,119,Box Score,,
Sun Jan 17 2010,12:30 PM,Dallas Mavericks,88,Toronto Raptors,110,Box Score,,
Mon Jan 18 2010,2:00 PM,Oklahoma City Thunder,94,Atlanta Hawks,91,Box Score,,
Mon Jan 18 2010,8:00 PM,Dallas Mavericks,99,Boston Celtics,90,Box Score,,
Mon Jan 18 2010,2:00 PM,Sacramento Kings,103,Charlotte Bobcats,105,Box Score,,
Mon Jan 18 2010,1:00 PM,Chicago Bulls,97,Golden State Warriors,114,Box Score,,
Mon Jan 18 2010,2:00 PM,Milwaukee Bucks,98,Houston Rockets,101,Box Score,OT,
Mon Jan 18 2010,12:30 PM,New Jersey Nets,95,Los Angeles Clippers,106,Box Score,,
Mon Jan 18 2010,7:30 PM,Orlando Magic,92,Los Angeles Lakers,98,Box Score,,
Mon Jan 18 2010,4:30 PM,Phoenix Suns,118,Memphis Grizzlies,125,Box Score,,
Mon Jan 18 2010,2:30 PM,Philadelphia 76ers,103,Minnesota Timberwolves,108,Box Score,OT,
Mon Jan 18 2010,2:30 PM,San Antonio Spurs,97,New Orleans Hornets,90,Box Score,,
Mon Jan 18 2010,1:00 PM,Detroit Pistons,91,New York Knicks,99,Box Score,,
Mon Jan 18 2010,1:00 PM,Portland Trail Blazers,92,Washington Wizards,97,Box Score,,
Tue Jan 19 2010,7:00 PM,Toronto Raptors,100,Cleveland Cavaliers,108,Box Score,,
Tue Jan 19 2010,7:30 PM,Indiana Pacers,83,Miami Heat,113,Box Score,,
Wed Jan 20 2010,7:00 PM,Sacramento Kings,97,Atlanta Hawks,108,Box Score,,
Wed Jan 20 2010,7:00 PM,Miami Heat,65,Charlotte Bobcats,104,Box Score,,
Wed Jan 20 2010,7:30 PM,Boston Celtics,86,Detroit Pistons,92,Box Score,,
Wed Jan 20 2010,7:30 PM,Denver Nuggets,123,Golden State Warriors,118,Box Score,OT,
Wed Jan 20 2010,7:30 PM,Chicago Bulls,97,Los Angeles Clippers,104,Box Score,,
Wed Jan 20 2010,7:00 PM,Toronto Raptors,107,Milwaukee Bucks,113,Box Score,,
Wed Jan 20 2010,7:00 PM,Oklahoma City Thunder,94,Minnesota Timberwolves,92,Box Score,,
Wed Jan 20 2010,7:00 PM,Memphis Grizzlies,111,New Orleans Hornets,113,Box Score,,
Wed Jan 20 2010,7:00 PM,Indiana Pacers,98,Orlando Magic,109,Box Score,,
Wed Jan 20 2010,7:00 PM,Portland Trail Blazers,98,Philadelphia 76ers,90,Box Score,,
Wed Jan 20 2010,7:00 PM,New Jersey Nets,94,Phoenix Suns,118,Box Score,,
Wed Jan 20 2010,8:00 PM,Utah Jazz,105,San Antonio Spurs,98,Box Score,,
Wed Jan 20 2010,7:00 PM,Dallas Mavericks,94,Washington Wizards,93,Box Score,,
Thu Jan 21 2010,8:00 PM,Los Angeles Lakers,87,Cleveland Cavaliers,93,Box Score,,
Thu Jan 21 2010,8:30 PM,Los Angeles Clippers,85,Denver Nuggets,105,Box Score,,
Fri Jan 22 2010,7:30 PM,Charlotte Bobcats,89,Atlanta Hawks,103,Box Score,,
Fri Jan 22 2010,7:30 PM,Portland Trail Blazers,95,Boston Celtics,98,Box Score,OT,
Fri Jan 22 2010,8:00 PM,Indiana Pacers,105,Detroit Pistons,93,Box Score,,
Fri Jan 22 2010,7:30 PM,New Jersey Nets,79,Golden State Warriors,111,Box Score,,
Fri Jan 22 2010,7:00 PM,Oklahoma City Thunder,84,Memphis Grizzlies,86,Box Score,,
Fri Jan 22 2010,7:00 PM,New Orleans Hornets,96,Minnesota Timberwolves,94,Box Score,,
Fri Jan 22 2010,8:00 PM,Los Angeles Lakers,115,New York Knicks,105,Box Score,,
Fri Jan 22 2010,7:00 PM,Sacramento Kings,84,Orlando Magic,100,Box Score,,
Fri Jan 22 2010,7:00 PM,Dallas Mavericks,81,Philadelphia 76ers,92,Box Score,,
Fri Jan 22 2010,8:30 PM,Chicago Bulls,115,Phoenix Suns,104,Box Score,,
Fri Jan 22 2010,7:30 PM,Houston Rockets,116,San Antonio Spurs,109,Box Score,,
Fri Jan 22 2010,7:00 PM,Milwaukee Bucks,96,Toronto Raptors,101,Box Score,,
Fri Jan 22 2010,7:00 PM,Miami Heat,112,Washington Wizards,88,Box Score,,
Sat Jan 23 2010,7:00 PM,Orlando Magic,106,Charlotte Bobcats,95,Box Score,OT,
Sat Jan 23 2010,7:30 PM,Oklahoma City Thunder,99,Cleveland Cavaliers,100,Box Score,,
Sat Jan 23 2010,7:00 PM,New Orleans Hornets,110,Denver Nuggets,116,Box Score,OT,
Sat Jan 23 2010,7:30 PM,Portland Trail Blazers,97,Detroit Pistons,93,Box Score,,
Sat Jan 23 2010,7:30 PM,Chicago Bulls,104,Houston Rockets,97,Box Score,,
Sat Jan 23 2010,7:00 PM,Philadelphia 76ers,107,Indiana Pacers,97,Box Score,,
Sat Jan 23 2010,7:30 PM,Sacramento Kings,84,Miami Heat,115,Box Score,,
Sat Jan 23 2010,7:30 PM,Minnesota Timberwolves,94,Milwaukee Bucks,127,Box Score,,
Sat Jan 23 2010,7:00 PM,Golden State Warriors,103,Phoenix Suns,112,Box Score,,
Sat Jan 23 2010,7:00 PM,New Jersey Nets,83,Utah Jazz,116,Box Score,,
Sun Jan 24 2010,1:00 PM,Dallas Mavericks,128,New York Knicks,78,Box Score,,
Sun Jan 24 2010,6:00 PM,Los Angeles Lakers,105,Toronto Raptors,106,Box Score,,
Sun Jan 24 2010,1:00 PM,Los Angeles Clippers,92,Washington Wizards,78,Box Score,,
Mon Jan 25 2010,7:30 PM,Los Angeles Clippers,89,Boston Celtics,95,Box Score,,
Mon Jan 25 2010,7:00 PM,Charlotte Bobcats,93,Denver Nuggets,104,Box Score,,
Mon Jan 25 2010,7:30 PM,Atlanta Hawks,102,Houston Rockets,95,Box Score,,
Mon Jan 25 2010,7:00 PM,Orlando Magic,94,Memphis Grizzlies,99,Box Score,,
Mon Jan 25 2010,7:30 PM,Cleveland Cavaliers,92,Miami Heat,91,Box Score,,
Mon Jan 25 2010,7:00 PM,Indiana Pacers,109,Philadelphia 76ers,98,Box Score,,
Mon Jan 25 2010,7:00 PM,New Orleans Hornets,98,Portland Trail Blazers,97,Box Score,,
Mon Jan 25 2010,7:30 PM,Chicago Bulls,98,San Antonio Spurs,93,Box Score,,
Mon Jan 25 2010,7:00 PM,Phoenix Suns,115,Utah Jazz,124,Box Score,,
Tue Jan 26 2010,7:30 PM,Milwaukee Bucks,107,Dallas Mavericks,108,Box Score,,
Tue Jan 26 2010,7:30 PM,Minnesota Timberwolves,105,New York Knicks,132,Box Score,,
Tue Jan 26 2010,7:00 PM,Charlotte Bobcats,114,Phoenix Suns,109,Box Score,OT,
Tue Jan 26 2010,7:00 PM,Golden State Warriors,96,Sacramento Kings,99,Box Score,,
Tue Jan 26 2010,7:00 PM,Los Angeles Lakers,115,Washington Wizards,103,Box Score,,
Wed Jan 27 2010,7:00 PM,Minnesota Timberwolves,95,Cleveland Cavaliers,109,Box Score,,
Wed Jan 27 2010,7:30 PM,Memphis Grizzlies,99,Detroit Pistons,93,Box Score,,
Wed Jan 27 2010,7:30 PM,New Orleans Hornets,123,Golden State Warriors,110,Box Score,,
Wed Jan 27 2010,7:30 PM,Denver Nuggets,97,Houston Rockets,92,Box Score,,
Wed Jan 27 2010,7:00 PM,Los Angeles Lakers,118,Indiana Pacers,96,Box Score,,
Wed Jan 27 2010,7:00 PM,Philadelphia 76ers,88,Milwaukee Bucks,91,Box Score,,
Wed Jan 27 2010,7:30 PM,Los Angeles Clippers,87,New Jersey Nets,103,Box Score,,
Wed Jan 27 2010,7:00 PM,Chicago Bulls,96,Oklahoma City Thunder,86,Box Score,,
Wed Jan 27 2010,7:00 PM,Utah Jazz,106,Portland Trail Blazers,95,Box Score,,
Wed Jan 27 2010,7:30 PM,Atlanta Hawks,90,San Antonio Spurs,105,Box Score,,
Wed Jan 27 2010,7:00 PM,Miami Heat,103,Toronto Raptors,111,Box Score,,
Thu Jan 28 2010,7:30 PM,Toronto Raptors,106,New York Knicks,104,Box Score,,
Thu Jan 28 2010,8:00 PM,Boston Celtics,94,Orlando Magic,96,Box Score,,
Thu Jan 28 2010,8:30 PM,Dallas Mavericks,106,Phoenix Suns,112,Box Score,,
Fri Jan 29 2010,7:30 PM,Boston Celtics,91,Atlanta Hawks,100,Box Score,,
Fri Jan 29 2010,8:00 PM,Miami Heat,92,Detroit Pistons,65,Box Score,,
Fri Jan 29 2010,7:30 PM,Charlotte Bobcats,121,Golden State Warriors,110,Box Score,,
Fri Jan 29 2010,7:30 PM,Portland Trail Blazers,100,Houston Rockets,104,Box Score,,
Fri Jan 29 2010,7:00 PM,Cleveland Cavaliers,94,Indiana Pacers,73,Box Score,,
Fri Jan 29 2010,7:00 PM,Los Angeles Clippers,97,Minnesota Timberwolves,111,Box Score,,
Fri Jan 29 2010,8:00 PM,Washington Wizards,81,New Jersey Nets,79,Box Score,,
Fri Jan 29 2010,7:00 PM,Chicago Bulls,108,New Orleans Hornets,106,Box Score,OT,
Fri Jan 29 2010,7:00 PM,Denver Nuggets,84,Oklahoma City Thunder,101,Box Score,,
Fri Jan 29 2010,7:00 PM,Los Angeles Lakers,99,Philadelphia 76ers,91,Box Score,,
Fri Jan 29 2010,7:30 PM,Memphis Grizzlies,97,San Antonio Spurs,104,Box Score,,
Fri Jan 29 2010,7:00 PM,Sacramento Kings,94,Utah Jazz,101,Box Score,,
Sat Jan 30 2010,8:00 PM,Portland Trail Blazers,114,Dallas Mavericks,112,Box Score,OT,
Sat Jan 30 2010,7:00 PM,New Orleans Hornets,109,Memphis Grizzlies,102,Box Score,OT,
Sat Jan 30 2010,7:30 PM,Miami Heat,84,Milwaukee Bucks,95,Box Score,,
Sat Jan 30 2010,7:00 PM,Atlanta Hawks,86,Orlando Magic,104,Box Score,,
Sat Jan 30 2010,7:00 PM,Charlotte Bobcats,103,Sacramento Kings,96,Box Score,,
Sat Jan 30 2010,8:00 PM,New York Knicks,96,Washington Wizards,106,Box Score,,
Sun Jan 31 2010,3:30 PM,Los Angeles Lakers,90,Boston Celtics,89,Box Score,,
Sun Jan 31 2010,6:00 PM,Los Angeles Clippers,89,Cleveland Cavaliers,114,Box Score,,
Sun Jan 31 2010,6:00 PM,Orlando Magic,91,Detroit Pistons,86,Box Score,,
Sun Jan 31 2010,6:00 PM,Phoenix Suns,115,Houston Rockets,111,Box Score,OT,
Sun Jan 31 2010,6:00 PM,New York Knicks,91,Minnesota Timberwolves,112,Box Score,,
Sun Jan 31 2010,6:00 PM,Philadelphia 76ers,83,New Jersey Nets,79,Box Score,,
Sun Jan 31 2010,6:00 PM,Golden State Warriors,104,Oklahoma City Thunder,112,Box Score,,
Sun Jan 31 2010,12:00 PM,Denver Nuggets,103,San Antonio Spurs,89,Box Score,,
Sun Jan 31 2010,6:00 PM,Indiana Pacers,102,Toronto Raptors,117,Box Score,,
Mon Feb 1 2010,7:00 PM,Sacramento Kings,109,Denver Nuggets,112,Box Score,OT,
Mon Feb 1 2010,7:00 PM,Los Angeles Lakers,93,Memphis Grizzlies,95,Box Score,,
Mon Feb 1 2010,7:30 PM,Milwaukee Bucks,97,Miami Heat,81,Box Score,,
Mon Feb 1 2010,7:00 PM,Phoenix Suns,109,New Orleans Hornets,100,Box Score,,
Mon Feb 1 2010,7:00 PM,Charlotte Bobcats,79,Portland Trail Blazers,98,Box Score,,
Mon Feb 1 2010,7:00 PM,Dallas Mavericks,92,Utah Jazz,104,Box Score,,
Mon Feb 1 2010,7:00 PM,Boston Celtics,99,Washington Wizards,88,Box Score,,
Tue Feb 2 2010,7:00 PM,Los Angeles Clippers,90,Chicago Bulls,82,Box Score,,
Tue Feb 2 2010,7:00 PM,Memphis Grizzlies,89,Cleveland Cavaliers,105,Box Score,,
Tue Feb 2 2010,7:30 PM,Golden State Warriors,97,Houston Rockets,119,Box Score,,
Tue Feb 2 2010,7:00 PM,Toronto Raptors,115,Indiana Pacers,130,Box Score,,
Tue Feb 2 2010,7:30 PM,Detroit Pistons,97,New Jersey Nets,93,Box Score,,
Tue Feb 2 2010,7:00 PM,Atlanta Hawks,99,Oklahoma City Thunder,106,Box Score,,
Tue Feb 2 2010,7:00 PM,Milwaukee Bucks,82,Orlando Magic,99,Box Score,,
Wed Feb 3 2010,7:00 PM,Los Angeles Clippers,97,Atlanta Hawks,103,Box Score,,
Wed Feb 3 2010,8:00 PM,Miami Heat,102,Boston Celtics,107,Box Score,,
Wed Feb 3 2010,7:30 PM,Golden State Warriors,101,Dallas Mavericks,110,Box Score,,
Wed Feb 3 2010,8:30 PM,Phoenix Suns,109,Denver Nuggets,97,Box Score,,
Wed Feb 3 2010,7:30 PM,Charlotte Bobcats,97,Los Angeles Lakers,99,Box Score,,
Wed Feb 3 2010,7:00 PM,Oklahoma City Thunder,103,New Orleans Hornets,99,Box Score,,
Wed Feb 3 2010,7:30 PM,Washington Wizards,85,New York Knicks,107,Box Score,,
Wed Feb 3 2010,7:00 PM,Chicago Bulls,103,Philadelphia 76ers,106,Box Score,OT,
Wed Feb 3 2010,7:00 PM,San Antonio Spurs,115,Sacramento Kings,113,Box Score,,
Wed Feb 3 2010,7:00 PM,New Jersey Nets,99,Toronto Raptors,108,Box Score,,
Wed Feb 3 2010,7:00 PM,Portland Trail Blazers,105,Utah Jazz,118,Box Score,,
Thu Feb 4 2010,8:00 PM,Miami Heat,86,Cleveland Cavaliers,102,Box Score,,
Thu Feb 4 2010,7:30 PM,San Antonio Spurs,93,Portland Trail Blazers,96,Box Score,,
Fri Feb 5 2010,8:00 PM,Chicago Bulls,81,Atlanta Hawks,91,Box Score,,
Fri Feb 5 2010,7:30 PM,New Jersey Nets,87,Boston Celtics,96,Box Score,,
Fri Feb 5 2010,7:30 PM,Minnesota Timberwolves,117,Dallas Mavericks,108,Box Score,,
Fri Feb 5 2010,7:00 PM,Detroit Pistons,83,Indiana Pacers,107,Box Score,,
Fri Feb 5 2010,7:30 PM,Denver Nuggets,126,Los Angeles Lakers,113,Box Score,,
Fri Feb 5 2010,7:00 PM,Houston Rockets,101,Memphis Grizzlies,83,Box Score,,
Fri Feb 5 2010,7:00 PM,Philadelphia 76ers,101,New Orleans Hornets,94,Box Score,,
Fri Feb 5 2010,7:30 PM,Milwaukee Bucks,114,New York Knicks,107,Box Score,,
Fri Feb 5 2010,7:00 PM,Washington Wizards,92,Orlando Magic,91,Box Score,,
Fri Feb 5 2010,7:00 PM,Phoenix Suns,114,Sacramento Kings,102,Box Score,,
Sat Feb 6 2010,7:00 PM,New Orleans Hornets,104,Charlotte Bobcats,99,Box Score,,
Sat Feb 6 2010,7:00 PM,Miami Heat,91,Chicago Bulls,95,Box Score,,
Sat Feb 6 2010,7:30 PM,New York Knicks,106,Cleveland Cavaliers,113,Box Score,,
Sat Feb 6 2010,7:30 PM,New Jersey Nets,92,Detroit Pistons,99,Box Score,,
Sat Feb 6 2010,7:30 PM,Oklahoma City Thunder,104,Golden State Warriors,95,Box Score,,
Sat Feb 6 2010,7:30 PM,Philadelphia 76ers,102,Houston Rockets,95,Box Score,,
Sat Feb 6 2010,7:30 PM,San Antonio Spurs,98,Los Angeles Clippers,81,Box Score,,
Sat Feb 6 2010,7:30 PM,Indiana Pacers,81,Milwaukee Bucks,93,Box Score,,
Sat Feb 6 2010,7:00 PM,Memphis Grizzlies,102,Minnesota Timberwolves,109,Box Score,,
Sat Feb 6 2010,7:00 PM,Los Angeles Lakers,99,Portland Trail Blazers,82,Box Score,,
Sat Feb 6 2010,7:00 PM,Denver Nuggets,106,Utah Jazz,116,Box Score,,
Sun Feb 7 2010,2:30 PM,Orlando Magic,96,Boston Celtics,89,Box Score,,
Sun Feb 7 2010,12:00 PM,Sacramento Kings,104,Toronto Raptors,115,Box Score,,
Mon Feb 8 2010,7:30 PM,Dallas Mavericks,127,Golden State Warriors,117,Box Score,,
Mon Feb 8 2010,7:30 PM,San Antonio Spurs,89,Los Angeles Lakers,101,Box Score,,
Mon Feb 8 2010,8:00 PM,New Orleans Hornets,117,Orlando Magic,123,Box Score,,
Tue Feb 9 2010,7:00 PM,Washington Wizards,92,Charlotte Bobcats,94,Box Score,,
Tue Feb 9 2010,7:00 PM,New Jersey Nets,97,Cleveland Cavaliers,104,Box Score,,
Tue Feb 9 2010,7:00 PM,Dallas Mavericks,91,Denver Nuggets,127,Box Score,,
Tue Feb 9 2010,7:00 PM,Chicago Bulls,109,Indiana Pacers,101,Box Score,,
Tue Feb 9 2010,7:30 PM,Utah Jazz,109,Los Angeles Clippers,99,Box Score,,
Tue Feb 9 2010,7:00 PM,Atlanta Hawks,108,Memphis Grizzlies,94,Box Score,,
Tue Feb 9 2010,7:30 PM,Houston Rockets,66,Miami Heat,99,Box Score,,
Tue Feb 9 2010,7:00 PM,Detroit Pistons,93,Milwaukee Bucks,81,Box Score,,
Tue Feb 9 2010,7:30 PM,Sacramento Kings,118,New York Knicks,114,Box Score,OT,
Tue Feb 9 2010,7:00 PM,Minnesota Timberwolves,97,Philadelphia 76ers,119,Box Score,,
Tue Feb 9 2010,7:00 PM,Oklahoma City Thunder,89,Portland Trail Blazers,77,Box Score,,
Wed Feb 10 2010,7:00 PM,Miami Heat,94,Atlanta Hawks,76,Box Score,,
Wed Feb 10 2010,7:00 PM,Orlando Magic,107,Chicago Bulls,87,Box Score,,
Wed Feb 10 2010,7:30 PM,Sacramento Kings,103,Detroit Pistons,97,Box Score,,
Wed Feb 10 2010,7:30 PM,Los Angeles Clippers,102,Golden State Warriors,132,Box Score,,
Wed Feb 10 2010,7:00 PM,Charlotte Bobcats,93,Minnesota Timberwolves,92,Box Score,,
Wed Feb 10 2010,7:30 PM,Milwaukee Bucks,97,New Jersey Nets,77,Box Score,,
Wed Feb 10 2010,7:00 PM,Boston Celtics,85,New Orleans Hornets,93,Box Score,,
Wed Feb 10 2010,7:00 PM,Portland Trail Blazers,108,Phoenix Suns,101,Box Score,,
Wed Feb 10 2010,7:00 PM,Philadelphia 76ers,93,Toronto Raptors,104,Box Score,,
Wed Feb 10 2010,7:00 PM,Los Angeles Lakers,96,Utah Jazz,81,Box Score,,
Thu Feb 11 2010,8:00 PM,Orlando Magic,106,Cleveland Cavaliers,115,Box Score,,
Thu Feb 11 2010,8:30 PM,San Antonio Spurs,111,Denver Nuggets,92,Box Score,,
Tue Feb 16 2010,7:00 PM,New Jersey Nets,103,Charlotte Bobcats,94,Box Score,,
Tue Feb 16 2010,7:00 PM,New York Knicks,85,Chicago Bulls,118,Box Score,,
Tue Feb 16 2010,7:30 PM,Minnesota Timberwolves,85,Detroit Pistons,108,Box Score,,
Tue Feb 16 2010,7:30 PM,Utah Jazz,104,Houston Rockets,95,Box Score,,
Tue Feb 16 2010,7:30 PM,Golden State Warriors,94,Los Angeles Lakers,104,Box Score,,
Tue Feb 16 2010,7:00 PM,Phoenix Suns,109,Memphis Grizzlies,95,Box Score,,
Tue Feb 16 2010,7:00 PM,Dallas Mavericks,86,Oklahoma City Thunder,99,Box Score,,
Tue Feb 16 2010,7:00 PM,Miami Heat,105,Philadelphia 76ers,78,Box Score,,
Tue Feb 16 2010,7:00 PM,Los Angeles Clippers,87,Portland Trail Blazers,109,Box Score,,
Tue Feb 16 2010,7:00 PM,Boston Celtics,95,Sacramento Kings,92,Box Score,,
Wed Feb 17 2010,8:00 PM,Phoenix Suns,97,Dallas Mavericks,107,Box Score,,
Wed Feb 17 2010,7:30 PM,Sacramento Kings,98,Golden State Warriors,130,Box Score,,
Wed Feb 17 2010,7:00 PM,San Antonio Spurs,90,Indiana Pacers,87,Box Score,,
Wed Feb 17 2010,7:30 PM,Atlanta Hawks,110,Los Angeles Clippers,92,Box Score,,
Wed Feb 17 2010,7:00 PM,Houston Rockets,127,Milwaukee Bucks,99,Box Score,,
Wed Feb 17 2010,7:30 PM,Miami Heat,87,New Jersey Nets,84,Box Score,,
Wed Feb 17 2010,7:00 PM,Utah Jazz,98,New Orleans Hornets,90,Box Score,,
Wed Feb 17 2010,7:30 PM,Chicago Bulls,115,New York Knicks,109,Box Score,,
Wed Feb 17 2010,7:00 PM,Detroit Pistons,91,Orlando Magic,116,Box Score,,
Wed Feb 17 2010,7:00 PM,Memphis Grizzlies,109,Toronto Raptors,102,Box Score,OT,
Wed Feb 17 2010,7:00 PM,Minnesota Timberwolves,99,Washington Wizards,108,Box Score,,
Thu Feb 18 2010,8:00 PM,Denver Nuggets,118,Cleveland Cavaliers,116,Box Score,OT,
Thu Feb 18 2010,7:30 PM,Boston Celtics,87,Los Angeles Lakers,86,Box Score,,
Fri Feb 19 2010,7:00 PM,Cleveland Cavaliers,93,Charlotte Bobcats,110,Box Score,,
Fri Feb 19 2010,8:00 PM,Milwaukee Bucks,91,Detroit Pistons,85,Box Score,,
Fri Feb 19 2010,7:30 PM,Utah Jazz,100,Golden State Warriors,89,Box Score,,
Fri Feb 19 2010,7:00 PM,Miami Heat,100,Memphis Grizzlies,87,Box Score,2OT,
Fri Feb 19 2010,7:00 PM,Chicago Bulls,100,Minnesota Timberwolves,94,Box Score,,
Fri Feb 19 2010,8:00 PM,Toronto Raptors,106,New Jersey Nets,89,Box Score,,
Fri Feb 19 2010,7:00 PM,Indiana Pacers,101,New Orleans Hornets,107,Box Score,,
Fri Feb 19 2010,8:00 PM,Dallas Mavericks,95,Orlando Magic,85,Box Score,,
Fri Feb 19 2010,7:00 PM,San Antonio Spurs,94,Philadelphia 76ers,106,Box Score,,
Fri Feb 19 2010,7:00 PM,Atlanta Hawks,80,Phoenix Suns,88,Box Score,,
Fri Feb 19 2010,7:30 PM,Boston Celtics,96,Portland Trail Blazers,76,Box Score,,
Fri Feb 19 2010,7:00 PM,Denver Nuggets,97,Washington Wizards,107,Box Score,,
Sat Feb 20 2010,7:00 PM,Philadelphia 76ers,90,Chicago Bulls,122,Box Score,,
Sat Feb 20 2010,7:30 PM,Miami Heat,91,Dallas Mavericks,97,Box Score,,
Sat Feb 20 2010,7:30 PM,Indiana Pacers,125,Houston Rockets,115,Box Score,,
Sat Feb 20 2010,7:30 PM,Sacramento Kings,89,Los Angeles Clippers,99,Box Score,,
Sat Feb 20 2010,7:30 PM,Charlotte Bobcats,88,Milwaukee Bucks,93,Box Score,,
Sat Feb 20 2010,7:30 PM,Oklahoma City Thunder,121,New York Knicks,118,Box Score,OT,
Sat Feb 20 2010,7:00 PM,Washington Wizards,104,Toronto Raptors,109,Box Score,,
Sun Feb 21 2010,1:30 PM,Boston Celtics,105,Denver Nuggets,114,Box Score,,
Sun Feb 21 2010,6:00 PM,San Antonio Spurs,101,Detroit Pistons,109,Box Score,OT,
Sun Feb 21 2010,5:00 PM,Atlanta Hawks,104,Golden State Warriors,108,Box Score,,
Sun Feb 21 2010,6:00 PM,Oklahoma City Thunder,109,Minnesota Timberwolves,107,Box Score,,
Sun Feb 21 2010,6:00 PM,Memphis Grizzlies,104,New Jersey Nets,94,Box Score,,
Sun Feb 21 2010,6:00 PM,Houston Rockets,94,New Orleans Hornets,102,Box Score,,
Sun Feb 21 2010,1:00 PM,Cleveland Cavaliers,95,Orlando Magic,101,Box Score,,
Sun Feb 21 2010,6:00 PM,Sacramento Kings,88,Phoenix Suns,104,Box Score,,
Sun Feb 21 2010,7:30 PM,Utah Jazz,93,Portland Trail Blazers,89,Box Score,OT,
Mon Feb 22 2010,7:30 PM,Indiana Pacers,82,Dallas Mavericks,91,Box Score,,
Mon Feb 22 2010,7:30 PM,Charlotte Bobcats,94,Los Angeles Clippers,98,Box Score,,
Mon Feb 22 2010,7:30 PM,Milwaukee Bucks,83,New York Knicks,67,Box Score,,
Mon Feb 22 2010,7:00 PM,Atlanta Hawks,105,Utah Jazz,100,Box Score,,
Mon Feb 22 2010,7:00 PM,Chicago Bulls,95,Washington Wizards,101,Box Score,,
Tue Feb 23 2010,7:30 PM,New York Knicks,106,Boston Celtics,110,Box Score,,
Tue Feb 23 2010,7:00 PM,New Orleans Hornets,95,Cleveland Cavaliers,105,Box Score,,
Tue Feb 23 2010,7:30 PM,Philadelphia 76ers,110,Golden State Warriors,102,Box Score,,
Tue Feb 23 2010,7:00 PM,Los Angeles Lakers,99,Memphis Grizzlies,98,Box Score,,
Tue Feb 23 2010,7:30 PM,Minnesota Timberwolves,91,Miami Heat,88,Box Score,,
Tue Feb 23 2010,7:30 PM,Portland Trail Blazers,102,New Jersey Nets,93,Box Score,,
Tue Feb 23 2010,7:00 PM,Phoenix Suns,104,Oklahoma City Thunder,102,Box Score,,
Tue Feb 23 2010,7:00 PM,Detroit Pistons,101,Sacramento Kings,89,Box Score,,
Wed Feb 24 2010,7:00 PM,Minnesota Timberwolves,92,Atlanta Hawks,98,Box Score,,
Wed Feb 24 2010,7:00 PM,Indiana Pacers,110,Chicago Bulls,120,Box Score,,
Wed Feb 24 2010,8:00 PM,Los Angeles Lakers,96,Dallas Mavericks,101,Box Score,,
Wed Feb 24 2010,7:30 PM,Orlando Magic,110,Houston Rockets,92,Box Score,,
